energy,productivity,fun,hunger
0.638081,0.765144,0.75063,0.659482
0.638017,0.765058,0.773072,0.659416
0.637635,0.764971,0.772995,0.65935
0.637252,0.764885,0.772917,0.659284
0.63687,0.764799,0.77284,0.659218
0.636488,0.764712,0.772763,0.659152
0.636106,0.764626,0.772685,0.659086
0.635724,0.76454,0.772608,0.65902
0.635343,0.764454,0.772531,0.658954
0.634962,0.764367,0.772454,0.658888
0.634581,0.764281,0.772376,0.658822
0.6342,0.764195,0.772299,0.658757
0.63382,0.764109,0.772222,0.658691
0.633439,0.764022,0.772145,0.658625
0.633059,0.763936,0.772068,0.658559
0.632679,0.76385,0.77199,0.658493
0.6323,0.763764,0.771913,0.658427
0.631921,0.763678,0.771836,0.658361
0.631541,0.763591,0.771759,0.658296
0.631162,0.763505,0.771682,0.65823
0.630784,0.763419,0.771604,0.658164
0.630405,0.763333,0.771527,0.658098
0.630027,0.763247,0.77145,0.658032
0.629649,0.763161,0.771373,0.657967
0.629271,0.763075,0.771296,0.657901
0.628894,0.762989,0.771219,0.657835
0.628517,0.762902,0.771142,0.657769
0.62814,0.762816,0.771064,0.657703
0.627763,0.76273,0.770987,0.657638
0.627386,0.762644,0.77091,0.657572
0.62701,0.762558,0.770833,0.657506
0.626633,0.762472,0.770756,0.65744
0.626258,0.762386,0.770679,0.657375
0.625882,0.7623,0.770602,0.657309
0.625506,0.762214,0.770525,0.657243
0.625131,0.762128,0.770448,0.657177
0.624756,0.762042,0.770371,0.657112
0.624381,0.761956,0.770294,0.657046
0.624007,0.76187,0.770217,0.65698
0.623632,0.761784,0.77014,0.656915
0.623258,0.761698,0.770063,0.656849
0.622884,0.761612,0.769986,0.656783
0.62251,0.761526,0.769909,0.656718
0.622137,0.76144,0.769832,0.656652
0.621764,0.761354,0.769755,0.656586
0.621391,0.761268,0.769678,0.656521
0.621018,0.761183,0.769601,0.656455
0.620645,0.761097,0.769524,0.656389
0.620273,0.761011,0.769447,0.656324
0.619901,0.760925,0.76937,0.656258
0.619529,0.760839,0.769293,0.656192
0.619157,0.760753,0.769216,0.656127
0.618786,0.760667,0.769139,0.656061
0.618414,0.760581,0.769062,0.655995
0.618043,0.760496,0.768985,0.65593
0.617673,0.76041,0.768908,0.655864
0.617302,0.760324,0.768831,0.655799
0.616932,0.760238,0.768755,0.655733
0.616562,0.760152,0.768678,0.655668
0.616192,0.760067,0.768601,0.655602
0.615822,0.759981,0.768524,0.655536
0.615453,0.759895,0.768447,0.655471
0.615083,0.759809,0.76837,0.655405
0.614714,0.759724,0.768293,0.65534
0.614346,0.759638,0.768217,0.655274
0.613977,0.759552,0.76814,0.655209
0.613609,0.759467,0.768063,0.655143
0.61324,0.759381,0.767986,0.655078
0.612873,0.759295,0.767909,0.655012
0.612505,0.759209,0.767833,0.654947
0.612137,0.759124,0.767756,0.654881
0.61177,0.759038,0.767679,0.654816
0.611403,0.758952,0.767602,0.65475
0.611036,0.758867,0.767526,0.654685
0.61067,0.758781,0.767449,0.654619
0.610303,0.758696,0.767372,0.654554
0.609937,0.75861,0.767295,0.654488
0.609876,0.758524,0.767219,0.654423
0.609815,0.758439,0.790156,0.654357
0.609449,0.758353,0.790077,0.654292
0.609084,0.758268,0.789998,0.654227
0.608718,0.758182,0.789919,0.654161
0.608353,0.758096,0.78984,0.654096
0.607988,0.758011,0.789761,0.65403
0.607623,0.757925,0.789682,0.653965
0.607259,0.75784,0.789603,0.6539
0.606894,0.757754,0.789524,0.653834
0.60653,0.757669,0.789445,0.653769
0.606166,0.757583,0.789366,0.653703
0.605803,0.757498,0.789287,0.653638
0.605439,0.757412,0.789208,0.653573
0.605076,0.757327,0.78913,0.653507
0.604713,0.757241,0.789051,0.653442
0.604653,0.757156,0.788972,0.653377
0.604592,0.757071,0.81256,0.653311
0.604229,0.756985,0.812478,0.653246
0.603867,0.7569,0.812397,0.653181
0.603505,0.756814,0.812316,0.653115
0.603143,0.756729,0.812235,0.65305
0.602781,0.756644,0.812153,0.652985
0.602419,0.756558,0.812072,0.652919
0.602058,0.756473,0.811991,0.652854
0.601696,0.756387,0.81191,0.652789
0.601335,0.756302,0.811829,0.652724
0.600975,0.756217,0.811747,0.652658
0.600614,0.756131,0.811666,0.652593
0.600254,0.756046,0.811585,0.652528
0.599894,0.755961,0.811504,0.652462
0.599534,0.755875,0.811423,0.652397
0.599174,0.75579,0.811342,0.652332
0.598815,0.755705,0.81126,0.652267
0.598455,0.75562,0.811179,0.652202
0.598096,0.755534,0.811098,0.652136
0.597737,0.755449,0.811017,0.652071
0.597379,0.755364,0.810936,0.652006
0.59702,0.755279,0.810855,0.651941
0.596662,0.755193,0.810774,0.651876
0.596304,0.755108,0.810693,0.65181
0.595947,0.755023,0.810612,0.651745
0.595589,0.754938,0.810531,0.65168
0.595232,0.754853,0.81045,0.651615
0.594875,0.754767,0.810369,0.65155
0.594518,0.754682,0.810287,0.651484
0.594161,0.754597,0.810206,0.651419
0.593805,0.754512,0.810125,0.651354
0.593448,0.754427,0.810044,0.651289
0.593092,0.754342,0.809963,0.651224
0.592736,0.754257,0.809882,0.651159
0.592381,0.754171,0.809801,0.651094
0.592025,0.754086,0.80972,0.651029
0.59167,0.754001,0.809639,0.650963
0.591315,0.753916,0.809559,0.650898
0.59096,0.753831,0.809478,0.650833
0.590606,0.753746,0.809397,0.650768
0.590252,0.753661,0.809316,0.650703
0.589897,0.753576,0.809235,0.650638
0.589544,0.753491,0.809154,0.650573
0.58919,0.753406,0.809073,0.650508
0.588836,0.753321,0.808992,0.650443
0.588778,0.753236,0.808911,0.650378
0.588719,0.753151,0.833095,0.650313
0.588365,0.753066,0.833012,0.650248
0.588012,0.752981,0.832928,0.650183
0.58766,0.752896,0.832845,0.650118
