energy,productivity,fun,hunger
0.759116,0.702557,0.674734,0.863218
0.75904,0.702492,0.694906,0.863131
0.758584,0.702426,0.715682,0.863045
0.758129,0.702361,0.737078,0.862959
0.757674,0.702296,0.737005,0.862872
0.75722,0.702231,0.736931,0.862786
0.756766,0.702165,0.736857,0.8627
0.756312,0.7021,0.736784,0.862614
0.755858,0.702035,0.73671,0.862527
0.755404,0.70197,0.736636,0.862441
0.754951,0.701904,0.736563,0.862355
0.754498,0.701839,0.736489,0.862269
0.754045,0.701774,0.736415,0.862182
0.753593,0.701709,0.736342,0.862096
0.753141,0.701644,0.736268,0.86201
0.752689,0.701578,0.736194,0.861924
0.752238,0.701513,0.736121,0.861838
0.751786,0.701448,0.736047,0.861751
0.751335,0.701383,0.735974,0.861665
0.750884,0.701318,0.7359,0.861579
0.750434,0.701252,0.735826,0.861493
0.749984,0.701187,0.735753,0.861407
0.749534,0.701122,0.735679,0.861321
0.749084,0.701057,0.735606,0.861234
0.748635,0.700992,0.735532,0.861148
0.748186,0.700927,0.735459,0.861062
0.747737,0.700862,0.735385,0.860976
0.747288,0.700796,0.735311,0.86089
0.74684,0.700731,0.735238,0.860804
0.746392,0.700666,0.735164,0.860718
0.745944,0.700601,0.735091,0.860632
0.745496,0.700536,0.735017,0.860546
0.745049,0.700471,0.734944,0.86046
0.744602,0.700406,0.73487,0.860374
0.744155,0.700341,0.734797,0.860288
0.743709,0.700276,0.734723,0.860202
0.743263,0.700211,0.73465,0.860116
0.742817,0.700146,0.734576,0.86003
0.742371,0.700081,0.734503,0.859944
0.741926,0.700015,0.73443,0.859858
0.741852,0.69995,0.734356,0.859772
0.741777,0.699885,0.734283,0.859686
0.741703,0.69982,0.734209,0.8596
0.741629,0.699755,0.734136,0.859514
0.741555,0.69969,0.734062,0.859428
0.741481,0.699625,0.733989,0.859342
0.741407,0.69956,0.733916,0.859256
0.741332,0.699495,0.733842,0.85917
0.741258,0.69943,0.733769,0.859084
0.741184,0.699365,0.733695,0.858998
0.74111,0.6993,0.733622,0.858912
0.741036,0.699235,0.733549,0.858826
0.740962,0.69917,0.733475,0.85874
0.740888,0.699105,0.733402,0.858655
0.740814,0.69904,0.733329,0.858569
0.74074,0.698976,0.733255,0.858483
0.740666,0.698911,0.733182,0.858397
0.740591,0.698846,0.733109,0.858311
0.740517,0.698781,0.733035,0.858225
0.740443,0.698716,0.732962,0.858139
0.740369,0.698651,0.732889,0.858054
0.740295,0.698586,0.732816,0.857968
0.740221,0.698521,0.732742,0.857882
0.740147,0.698456,0.732669,0.857796
0.740073,0.698391,0.732596,0.85771
0.739999,0.698326,0.732522,0.857625
0.739925,0.698261,0.732449,0.857539
0.739851,0.698197,0.732376,0.857453
0.739777,0.698132,0.732303,0.857367
0.739703,0.698067,0.732229,0.857282
0.739629,0.698002,0.732156,0.857196
0.739555,0.697937,0.732083,0.85711
0.739481,0.697872,0.73201,0.857025
