energy,productivity,fun,hunger
0.679223,0.541047,0.6501,0.893763
0.679155,0.540959,0.650035,0.893673
0.678747,0.54087,0.64997,0.893584
0.67834,0.540782,0.649905,0.893495
0.677933,0.540693,0.64984,0.893405
0.677527,0.540604,0.649775,0.893316
0.67712,0.540516,0.64971,0.893227
0.676714,0.540427,0.649645,0.893137
0.676308,0.540339,0.64958,0.893048
0.675902,0.54025,0.649516,0.892959
0.675497,0.540162,0.649451,0.892869
0.675091,0.540073,0.649386,0.89278
0.674686,0.539985,0.649321,0.892691
0.674281,0.539896,0.649256,0.892602
0.673877,0.539808,0.649191,0.892512
0.673473,0.539719,0.649126,0.892423
0.673069,0.539631,0.649061,0.892334
0.672665,0.539543,0.648996,0.892245
0.672261,0.539454,0.648931,0.892155
0.671858,0.539366,0.648866,0.892066
0.671455,0.539277,0.648801,0.891977
0.671052,0.539189,0.648737,0.891888
0.670649,0.539101,0.648672,0.891799
0.670247,0.539012,0.648607,0.891709
0.669845,0.538924,0.648542,0.89162
0.667769,0.539375,0.645883,0.891531
0.665699,0.539826,0.643235,0.891442
0.663635,0.540277,0.640598,0.891353
0.661578,0.540729,0.637972,0.891264
0.659527,0.541181,0.635357,0.891174
0.657483,0.541633,0.632752,0.891085
0.655445,0.542086,0.630158,0.890996
0.653413,0.542539,0.627575,0.890907
0.651388,0.542993,0.625002,0.890818
0.649369,0.543447,0.622439,0.890729
0.647356,0.543901,0.619888,0.89064
0.64535,0.544356,0.617346,0.890551
0.643349,0.544811,0.614816,0.890462
0.641355,0.545266,0.612295,0.890373
0.639367,0.545722,0.609785,0.890284
0.637385,0.546178,0.607285,0.890195
0.635409,0.546635,0.604795,0.890106
0.63344,0.547092,0.602316,0.890017
0.631476,0.547549,0.599847,0.889928
0.629519,0.548007,0.597388,0.889839
0.627568,0.548465,0.594939,0.88975
0.625622,0.548924,0.5925,0.889661
0.623683,0.549383,0.590071,0.889572
0.62175,0.549842,0.587651,0.889483
0.619823,0.550302,0.585242,0.889394
0.617901,0.550762,0.582843,0.889305
0.615986,0.551222,0.580454,0.889216
0.614077,0.551683,0.578074,0.889127
0.612173,0.552144,0.575704,0.889038
0.610276,0.552606,0.573344,0.888949
0.608384,0.553068,0.570994,0.88886
0.606498,0.55353,0.568653,0.888771
0.604618,0.553993,0.566321,0.888683
0.602744,0.554456,0.564,0.888594
0.600876,0.554919,0.561688,0.888505
0.599013,0.555383,0.559385,0.888416
0.597156,0.555848,0.557092,0.888327
0.595305,0.556312,0.554808,0.888238
0.59346,0.556777,0.552533,0.888149
0.591621,0.557243,0.550268,0.888061
0.589787,0.557709,0.548012,0.887972
0.587959,0.558175,0.545766,0.887883
0.586136,0.558642,0.543528,0.887794
0.584319,0.559109,0.5413,0.887705
0.582508,0.559576,0.539081,0.887617
0.580703,0.560044,0.536871,0.887528
0.578902,0.560512,0.53467,0.887439
0.577108,0.560981,0.532478,0.88735
0.575319,0.56145,0.530295,0.887262
0.573536,0.561919,0.528121,0.887173
0.571758,0.562389,0.525956,0.887084
0.569986,0.562859,0.5238,0.886996
0.568219,0.56333,0.521652,0.886907
0.566458,0.563801,0.519514,0.886818
0.564702,0.564272,0.517384,0.88673
0.562951,0.564744,0.515263,0.886641
0.561206,0.565216,0.51315,0.886552
0.559467,0.565688,0.511047,0.886464
0.557733,0.566161,0.508952,0.886375
0.556004,0.566635,0.506865,0.886286
0.55428,0.567108,0.504787,0.886198
0.552562,0.567582,0.502718,0.886109
0.55085,0.568057,0.500657,0.88602
0.549142,0.568532,0.498604,0.885932
0.54744,0.569007,0.49656,0.885843
0.545743,0.569483,0.494525,0.885755
0.544051,0.569959,0.492497,0.885666
0.542365,0.570435,0.490478,0.885577
0.540684,0.570912,0.488467,0.885489
0.539008,0.57139,0.486465,0.8854
0.537337,0.571867,0.484471,0.885312
0.535672,0.572345,0.482484,0.885223
0.534011,0.572824,0.480506,0.885135
0.532356,0.573303,0.478537,0.885046
0.530706,0.573782,0.476575,0.884958
0.529061,0.574262,0.474621,0.884869
0.527421,0.574742,0.472675,0.884781
0.525786,0.575222,0.470737,0.884692
0.524156,0.575703,0.468808,0.884604
0.522531,0.576184,0.466886,0.884515
0.520912,0.576666,0.464972,0.884427
0.519297,0.577148,0.463065,0.884338
0.517687,0.577631,0.461167,0.88425
0.516083,0.578114,0.459277,0.884162
0.514483,0.578597,0.457394,0.884073
0.512888,0.579081,0.455519,0.883985
0.511298,0.579565,0.453651,0.883896
0.509714,0.580049,0.451791,0.883808
0.508134,0.580534,0.449939,0.88372
0.506559,0.58102,0.448095,0.883631
0.504988,0.581505,0.446258,0.883543
0.503423,0.581991,0.444428,0.883455
0.501863,0.582478,0.442606,0.883366
0.500307,0.582965,0.440792,0.883278
0.498756,0.583452,0.438985,0.883189
0.49721,0.58394,0.437185,0.883101
0.495669,0.584428,0.435393,0.883013
0.494133,0.584917,0.433608,0.882925
0.492601,0.585406,0.43183,0.882836
0.491074,0.585895,0.43006,0.882748
0.489552,0.586385,0.428297,0.88266
0.488034,0.586875,0.426541,0.882571
0.486522,0.587366,0.424792,0.882483
0.485014,0.587857,0.423051,0.882395
0.48351,0.588348,0.421316,0.882307
0.482011,0.58884,0.419589,0.882218
0.480517,0.589333,0.417869,0.88213
0.479028,0.589825,0.416156,0.882042
0.477543,0.590318,0.41445,0.881954
0.476063,0.590812,0.412751,0.881866
0.474587,0.591306,0.411059,0.881777
0.473116,0.5918,0.409373,0.881689
0.47165,0.592295,0.407695,0.881601
0.470188,0.59279,0.406024,0.881513
0.46873,0.593286,0.404359,0.881425
0.467277,0.593782,0.402701,0.881337
0.465829,0.594278,0.401051,0.881249
0.464385,0.594775,0.399406,0.88116
0.462945,0.595272,0.397769,0.881072
0.46151,0.59577,0.396138,0.880984
0.46008,0.596268,0.394514,0.880896
0.458654,0.596766,0.392897,0.880808
0.457232,0.597265,0.391286,0.88072
0.455815,0.597765,0.389682,0.880632
0.454402,0.598264,0.388085,0.880544
0.452993,0.598764,0.386494,0.880456
0.451589,0.599265,0.384909,0.880368
0.450189,0.599766,0.383331,0.88028
0.448794,0.600267,0.38176,0.880192
0.447403,0.600769,0.380195,0.880104
0.446016,0.601272,0.378636,0.880016
0.444634,0.601774,0.377084,0.879928
0.443255,0.602277,0.375538,0.87984
0.441881,0.602781,0.373998,0.879752
0.440512,0.603285,0.372465,0.879664
0.439146,0.603789,0.370938,0.879576
0.437785,0.604294,0.369417,0.879488
0.436428,0.604799,0.367903,0.8794
0.435075,0.605305,0.366395,0.879312
0.433727,0.605811,0.364893,0.879224
0.432382,0.606317,0.363397,0.879136
0.431042,0.606824,0.361907,0.879048
0.429706,0.607331,0.360423,0.87896
0.428374,0.607839,0.358946,0.878872
0.427046,0.608347,0.357474,0.878784
0.425722,0.608856,0.356009,0.878696
0.424403,0.609365,0.354549,0.878609
0.423087,0.609874,0.353096,0.878521
0.421776,0.610384,0.351648,0.878433
0.420468,0.610894,0.350206,0.878345
0.419165,0.611405,0.348771,0.878257
0.417866,0.611916,0.347341,0.878169
0.41657,0.612428,0.345917,0.878082
0.415279,0.61294,0.344499,0.877994
0.413992,0.613452,0.343086,0.877906
0.412709,0.613965,0.34168,0.877818
0.411429,0.614478,0.340279,0.87773
0.410154,0.614992,0.338884,0.877643
0.408883,0.615506,0.337495,0.877555
0.407615,0.616021,0.336111,0.877467
0.406352,0.616536,0.334733,0.877379
0.405092,0.617051,0.333361,0.877292
0.403837,0.617567,0.331994,0.877204
0.402585,0.618083,0.330633,0.877116
0.401337,0.6186,0.329278,0.877028
0.400093,0.619117,0.327928,0.876941
0.398853,0.619635,0.326584,0.876853
0.397616,0.620153,0.325245,0.876765
0.396384,0.620671,0.323911,0.876678
0.395155,0.62119,0.322584,0.87659
0.39393,0.62171,0.321261,0.876502
0.392709,0.622229,0.319944,0.876415
0.391492,0.62275,0.318632,0.876327
0.390279,0.62327,0.317326,0.876239
0.389069,0.623791,0.316025,0.876152
0.387863,0.624313,0.31473,0.876064
0.386661,0.624835,0.313439,0.875977
0.385462,0.625357,0.312154,0.875889
0.384267,0.62588,0.310875,0.875801
0.383076,0.626403,0.3096,0.875714
0.381889,0.626927,0.308331,0.875626
0.380705,0.627451,0.307067,0.875539
0.379525,0.627975,0.305808,0.875451
0.378348,0.6285,0.304554,0.875364
0.377176,0.629026,0.303306,0.875276
0.376007,0.629552,0.302062,0.875189
0.374841,0.630078,0.300824,0.875101
0.373679,0.630605,0.299591,0.875014
0.372521,0.631132,0.298363,0.874926
0.371366,0.63166,0.297139,0.874839
0.370215,0.632188,0.295921,0.874751
0.369067,0.632716,0.294708,0.874664
0.367923,0.633245,0.2935,0.874576
0.366783,0.633775,0.292297,0.874489
0.365646,0.634304,0.291098,0.874401
0.364513,0.634835,0.289905,0.874314
0.363383,0.635365,0.288717,0.874226
0.362256,0.635897,0.287533,0.874139
0.361134,0.636428,0.286354,0.874051
0.360014,0.63696,0.28518,0.873964
0.358898,0.637493,0.284011,0.873877
0.357786,0.638026,0.282847,0.873789
0.356677,0.638559,0.281687,0.873702
0.355571,0.639093,0.280532,0.873615
0.354469,0.639627,0.279382,0.873527
0.35337,0.640162,0.278237,0.87344
0.352275,0.640697,0.277096,0.873352
0.351183,0.641233,0.27596,0.873265
0.350094,0.641769,0.274829,0.873178
0.349009,0.642305,0.273702,0.87309
0.347927,0.642842,0.27258,0.873003
0.346849,0.64338,0.271463,0.872916
0.345774,0.643918,0.27035,0.872829
0.344702,0.644456,0.269242,0.872741
0.343634,0.644995,0.268138,0.872654
0.342568,0.645534,0.267039,0.872567
0.341506,0.646074,0.265944,0.87248
0.340448,0.646614,0.264854,0.872392
0.339393,0.647154,0.263768,0.872305
0.338341,0.647695,0.262686,0.872218
0.337292,0.648237,0.261609,0.872131
0.336246,0.648779,0.260537,0.872043
0.335204,0.649321,0.259469,0.871956
0.334165,0.649864,0.258405,0.871869
0.333129,0.650407,0.257346,0.871782
0.332097,0.650951,0.256291,0.871695
0.331067,0.651495,0.25524,0.871607
0.330041,0.65204,0.254194,0.87152
0.329018,0.652585,0.253152,0.871433
0.327998,0.653131,0.252114,0.871346
0.326981,0.653677,0.25108,0.871259
0.325968,0.654223,0.250051,0.871172
0.324958,0.65477,0.249026,0.871085
0.32395,0.655317,0.248005,0.870997
0.322946,0.655865,0.246988,0.87091
0.321945,0.656414,0.245976,0.870823
0.320947,0.656962,0.244967,0.870736
0.319952,0.657512,0.243963,0.870649
0.318961,0.658061,0.242963,0.870562
0.317972,0.658611,0.241967,0.870475
0.316986,0.659162,0.240975,0.870388
0.316004,0.659713,0.239987,0.870301
0.315024,0.660265,0.239003,0.870214
0.314048,0.660817,0.238023,0.870127
0.313074,0.661369,0.237047,0.87004
0.312104,0.661922,0.236076,0.869953
0.311136,0.662475,0.235108,0.869866
0.310172,0.663029,0.234144,0.869779
0.30921,0.663584,0.233184,0.869692
0.308252,0.664138,0.232228,0.869605
0.307297,0.664693,0.231276,0.869518
0.306344,0.665249,0.230328,0.869431
0.305394,0.665805,0.229384,0.869344
0.304448,0.666362,0.228443,0.869257
0.303504,0.666919,0.227507,0.86917
0.302563,0.667477,0.226574,0.869083
0.301625,0.668035,0.225645,0.868996
0.300691,0.668593,0.22472,0.868909
0.299758,0.669152,0.223799,0.868823
0.298829,0.669711,0.222881,0.868736
0.297903,0.670271,0.221968,0.868649
0.29698,0.670832,0.221058,0.868562
0.296059,0.671393,0.220151,0.868475
0.295141,0.671954,0.219249,0.868388
0.294227,0.672516,0.21835,0.868301
0.293315,0.673078,0.217455,0.868215
0.292405,0.673641,0.216563,0.868128
0.291499,0.674204,0.215676,0.868041
0.290595,0.674767,0.214791,0.867954
0.289695,0.675331,0.213911,0.867867
0.288797,0.675896,0.213034,0.867781
0.287902,0.676461,0.212161,0.867694
0.287009,0.677027,0.211291,0.867607
0.286119,0.677593,0.210425,0.86752
0.285233,0.678159,0.209562,0.867434
0.284348,0.678726,0.208703,0.867347
0.283467,0.679293,0.207847,0.86726
0.282588,0.679861,0.206995,0.867173
0.281712,0.68043,0.206147,0.867087
0.280839,0.680999,0.205301,0.867
0.279969,0.681568,0.20446,0.866913
0.279101,0.682138,0.203622,0.866827
0.278236,0.682708,0.202787,0.86674
0.277373,0.683279,0.201955,0.866653
0.276514,0.68385,0.201128,0.866566
0.275656,0.684422,0.200303,0.86648
0.274802,0.684994,0.199482,0.866393
0.27395,0.685567,0.198664,0.866307
0.273101,0.68614,0.19785,0.86622
0.272254,0.686713,0.197038,0.866133
0.271411,0.687287,0.196231,0.866047
0.270569,0.687862,0.195426,0.86596
0.269731,0.688437,0.194625,0.865873
0.268894,0.689013,0.193827,0.865787
0.268061,0.689589,0.193033,0.8657
0.26723,0.690165,0.192241,0.865614
0.266402,0.690742,0.191453,0.865527
0.265576,0.69132,0.190668,0.865441
0.264753,0.691897,0.189887,0.865354
0.263932,0.692476,0.189108,0.865268
0.263114,0.693055,0.188333,0.865181
0.262298,0.693634,0.187561,0.865094
0.261485,0.694214,0.186792,0.865008
0.260675,0.694794,0.186026,0.864921
0.259867,0.695375,0.185263,0.864835
0.259061,0.695957,0.184504,0.864749
0.258258,0.696539,0.183748,0.864662
0.257458,0.697121,0.182994,0.864576
0.25666,0.697704,0.182244,0.864489
0.255864,0.698287,0.181497,0.864403
0.255071,0.698871,0.180753,0.864316
0.25428,0.699455,0.180012,0.86423
0.253492,0.70004,0.179274,0.864143
0.252707,0.700625,0.178539,0.864057
0.251923,0.701211,0.177807,0.863971
0.251142,0.701797,0.177078,0.863884
0.250364,0.702384,0.176352,0.863798
0.249588,0.702971,0.175629,0.863711
0.248814,0.703559,0.174909,0.863625
0.248043,0.704147,0.174192,0.863539
0.247274,0.704735,0.173478,0.863452
0.246508,0.705325,0.172767,0.863366
0.245743,0.705914,0.172058,0.86328
0.244982,0.706504,0.171353,0.863193
0.244222,0.707095,0.170651,0.863107
0.243465,0.707686,0.169951,0.863021
0.242711,0.708278,0.169254,0.862934
0.241958,0.70887,0.16856,0.862848
0.241208,0.709463,0.167869,0.862762
0.240461,0.710056,0.167181,0.862675
0.239715,0.710649,0.166496,0.862589
0.238972,0.711243,0.165813,0.862503
0.238232,0.711838,0.165133,0.862417
0.237493,0.712433,0.164456,0.86233
0.236757,0.713029,0.163782,0.862244
0.236023,0.713625,0.163111,0.862158
0.235291,0.714221,0.162442,0.862072
0.234562,0.714818,0.161776,0.861986
0.233835,0.715416,0.161113,0.861899
0.23311,0.716014,0.160452,0.861813
0.232388,0.716613,0.159795,0.861727
0.231667,0.717212,0.15914,0.861641
0.230949,0.717811,0.158487,0.861555
0.230233,0.718412,0.157837,0.861469
0.22952,0.719012,0.15719,0.861382
0.228808,0.719613,0.156546,0.861296
0.228099,0.720215,0.155904,0.86121
0.227392,0.720817,0.155265,0.861124
0.226687,0.72142,0.154628,0.861038
0.225984,0.722023,0.153995,0.860952
0.225284,0.722626,0.153363,0.860866
0.224586,0.72323,0.152735,0.86078
0.22389,0.723835,0.152108,0.860694
0.223196,0.72444,0.151485,0.860607
0.222504,0.725046,0.150864,0.860521
0.221814,0.725652,0.150245,0.860435
0.221126,0.726259,0.149629,0.860349
0.220441,0.726866,0.149016,0.860263
0.219758,0.727473,0.148405,0.860177
0.219077,0.728082,0.147797,0.860091
0.218397,0.72869,0.147191,0.860005
0.217721,0.7293,0.146587,0.859919
0.217046,0.729909,0.145986,0.859833
0.216373,0.730519,0.145388,0.859747
0.215702,0.73113,0.144792,0.859661
0.215034,0.731741,0.144198,0.859575
0.214367,0.732353,0.143607,0.859489
0.213703,0.732965,0.143018,0.859403
0.21304,0.733578,0.142432,0.859317
0.21238,0.734191,0.141848,0.859232
0.211721,0.734805,0.141267,0.859146
0.211065,0.73542,0.140687,0.85906
0.210411,0.736034,0.140111,0.858974
0.209759,0.73665,0.139536,0.858888
0.209109,0.737266,0.138964,0.858802
0.20846,0.737882,0.138395,0.858716
0.207814,0.738499,0.137827,0.85863
0.20717,0.739116,0.137262,0.858544
0.206528,0.739734,0.136699,0.858459
0.205888,0.740352,0.136139,0.858373
0.20525,0.740971,0.135581,0.858287
0.204613,0.741591,0.135025,0.858201
0.203979,0.742211,0.134472,0.858115
0.203347,0.742831,0.13392,0.858029
0.202716,0.743452,0.133371,0.857944
0.202088,0.744074,0.132824,0.857858
0.201462,0.744696,0.13228,0.857772
0.200837,0.745319,0.131738,0.857686
0.200215,0.745942,0.131198,0.8576
0.199594,0.746565,0.13066,0.857515
0.198975,0.747189,0.130124,0.857429
0.198359,0.747814,0.129591,0.857343
0.198339,0.747692,0.129578,0.857257
0.208235,0.747569,0.133452,0.857172
0.218515,0.747447,0.137441,0.857086
0.229304,0.747324,0.141551,0.857
0.240624,0.747202,0.145782,0.856915
0.252504,0.747079,0.150141,0.856829
0.26497,0.746957,0.15463,0.856743
0.278052,0.746835,0.159253,0.856658
0.291779,0.746712,0.164014,0.856572
0.306184,0.74659,0.168917,0.856486
0.321301,0.746468,0.173967,0.856401
0.337163,0.746345,0.179169,0.856315
0.353809,0.746223,0.184525,0.856229
0.371277,0.746101,0.190042,0.856144
0.389607,0.745979,0.195724,0.856058
0.408841,0.745856,0.201575,0.855972
0.429026,0.745734,0.207602,0.855887
0.450207,0.745612,0.213808,0.855801
0.472434,0.74549,0.220201,0.855716
0.495758,0.745368,0.226784,0.85563
0.520233,0.745246,0.233564,0.855545
0.545917,0.745123,0.240547,0.855459
0.572869,0.745001,0.247739,0.855373
0.601152,0.744879,0.255145,0.855288
0.630831,0.744757,0.262773,0.855202
0.661975,0.744635,0.270629,0.855117
0.694657,0.744513,0.27872,0.855031
0.728952,0.744391,0.287053,0.854946
0.76494,0.744269,0.295635,0.85486
0.764481,0.744147,0.304474,0.854775
0.764023,0.744026,0.313577,0.854689
0.763564,0.743904,0.322952,0.854604
0.763106,0.743782,0.332607,0.854518
0.762648,0.74366,0.342551,0.854433
0.762191,0.743538,0.352792,0.854348
0.761734,0.743416,0.36334,0.854262
0.761277,0.743295,0.374202,0.854177
0.76082,0.743173,0.38539,0.854091
0.760363,0.743051,0.396912,0.854006
0.759907,0.742929,0.408778,0.85392
0.759451,0.742808,0.421,0.853835
0.758996,0.742686,0.433586,0.85375
0.75854,0.742564,0.446549,0.853664
0.758085,0.742443,0.4599,0.853579
0.75763,0.742321,0.473649,0.853494
0.757176,0.742199,0.48781,0.853408
0.756722,0.742078,0.502394,0.853323
0.756268,0.741956,0.517414,0.853238
0.755814,0.741835,0.532883,0.853152
0.75536,0.741713,0.548815,0.853067
0.754907,0.741592,0.565223,0.852982
0.754454,0.74147,0.582121,0.852896
0.754002,0.741349,0.599525,0.852811
0.753549,0.741227,0.617449,0.852726
0.753097,0.741106,0.635909,0.852641
0.752645,0.740984,0.654921,0.852555
0.752194,0.740863,0.674501,0.85247
0.751743,0.740742,0.694666,0.852385
0.751292,0.74062,0.715435,0.8523
0.750841,0.740499,0.736824,0.852214
0.75039,0.740378,0.736751,0.852129
0.74994,0.740256,0.736677,0.852044
0.74949,0.740135,0.736603,0.851959
0.749041,0.740014,0.73653,0.851873
0.748591,0.739892,0.736456,0.851788
0.748142,0.739771,0.736382,0.851703
0.747693,0.73965,0.736309,0.851618
0.747245,0.739529,0.736235,0.851533
0.746796,0.739408,0.736161,0.851448
0.746348,0.739287,0.736088,0.851362
0.745901,0.739165,0.736014,0.851277
0.745453,0.739044,0.735941,0.851192
0.745006,0.738923,0.735867,0.851107
0.744559,0.738802,0.735793,0.851022
0.744112,0.738681,0.73572,0.850937
0.743666,0.73856,0.735646,0.850852
0.74322,0.738439,0.735573,0.850767
0.743145,0.738318,0.735499,0.850682
0.743071,0.738197,0.735425,0.850597
0.742997,0.738076,0.735352,0.850511
0.742922,0.737955,0.735278,0.850426
0.742848,0.737835,0.735205,0.850341
0.742774,0.737714,0.735131,0.850256
0.7427,0.737593,0.735058,0.850171
0.742625,0.737472,0.734984,0.850086
0.742551,0.737351,0.734911,0.850001
0.742477,0.73723,0.734837,0.849916
0.742402,0.73711,0.734764,0.849831
0.742328,0.736989,0.73469,0.849746
0.742254,0.736868,0.734617,0.849661
0.74218,0.736747,0.734543,0.849576
0.742106,0.736627,0.73447,0.849491
0.742031,0.736506,0.734397,0.849406
0.741957,0.736385,0.734323,0.849322
0.741883,0.736265,0.73425,0.849237
0.741809,0.736144,0.734176,0.849152
0.741735,0.736023,0.734103,0.849067
0.74166,0.735903,0.734029,0.848982
0.741586,0.735782,0.733956,0.848897
0.741512,0.735662,0.733883,0.848812
0.741438,0.735541,0.733809,0.848727
0.741364,0.735421,0.733736,0.848642
0.74129,0.7353,0.733663,0.848557
0.741216,0.73518,0.733589,0.848473
0.741141,0.735059,0.733516,0.848388
