energy,productivity,fun,hunger
0.541672,0.811736,0.730745,0.733896
0.541618,0.811633,0.730672,0.733822
0.541564,0.81153,0.730599,0.733749
0.54151,0.811427,0.730526,0.733676
0.541456,0.811324,0.730453,0.733602
0.541402,0.811221,0.73038,0.733529
0.541348,0.811119,0.730307,0.733456
0.541293,0.811016,0.730234,0.733382
0.541239,0.810913,0.730161,0.733309
0.541185,0.81081,0.730088,0.733236
0.541131,0.810707,0.730015,0.733162
0.541077,0.810605,0.729942,0.733089
0.541023,0.810502,0.729869,0.733016
0.540969,0.810399,0.729796,0.732942
0.540915,0.810296,0.729723,0.732869
0.54086,0.810194,0.72965,0.732796
0.540806,0.810091,0.729577,0.732722
0.540752,0.809988,0.729504,0.732649
0.540698,0.809886,0.729431,0.732576
0.540644,0.809783,0.729358,0.732503
0.54059,0.80968,0.729285,0.732429
0.540536,0.809578,0.729212,0.732356
0.540482,0.809475,0.72914,0.732283
0.540428,0.809373,0.729067,0.73221
0.540374,0.80927,0.728994,0.732137
0.54032,0.809167,0.728921,0.732063
0.540266,0.809065,0.728848,0.73199
0.540212,0.808962,0.728775,0.731917
0.540158,0.80886,0.728702,0.731844
0.540104,0.808757,0.728629,0.731771
0.54005,0.808655,0.728556,0.731697
0.539996,0.808552,0.728484,0.731624
0.539942,0.80845,0.728411,0.731551
0.539888,0.808347,0.728338,0.731478
0.539834,0.808245,0.728265,0.731405
0.53978,0.808142,0.728192,0.731332
0.539726,0.80804,0.728119,0.731258
0.539672,0.807938,0.728047,0.731185
0.539618,0.807835,0.727974,0.731112
0.539564,0.807733,0.727901,0.731039
0.53951,0.80763,0.727828,0.730966
0.539456,0.807528,0.727755,0.730893
0.539402,0.807426,0.727683,0.73082
0.539348,0.807323,0.72761,0.730747
0.539294,0.807221,0.727537,0.730674
0.53924,0.807119,0.727464,0.730601
0.539186,0.807016,0.727392,0.730528
0.539132,0.806914,0.727319,0.730454
0.539079,0.806812,0.727246,0.730381
0.539025,0.80671,0.727173,0.730308
0.538971,0.806607,0.727101,0.730235
0.538917,0.806505,0.727028,0.730162
0.538863,0.806403,0.726955,0.730089
0.538809,0.806301,0.726883,0.730016
0.538755,0.806198,0.72681,0.729943
0.538701,0.806096,0.726737,0.72987
0.538647,0.805994,0.726665,0.729797
0.538594,0.805892,0.726592,0.729724
0.53854,0.80579,0.726519,0.729651
0.538486,0.805688,0.726447,0.729578
0.538432,0.805586,0.726374,0.729505
0.538378,0.805483,0.726301,0.729432
0.538324,0.805381,0.726229,0.72936
0.53827,0.805279,0.726156,0.729287
0.538217,0.805177,0.726083,0.729214
0.538163,0.805075,0.726011,0.729141
0.538109,0.804973,0.725938,0.729068
0.538055,0.804871,0.725866,0.728995
0.538001,0.804769,0.725793,0.728922
0.537948,0.804667,0.72572,0.728849
0.537894,0.804565,0.725648,0.728776
0.53784,0.804463,0.725575,0.728703
0.537786,0.804361,0.725503,0.728631
0.537732,0.804259,0.72543,0.728558
0.537679,0.804157,0.725358,0.728485
0.537625,0.804055,0.725285,0.728412
0.537571,0.803953,0.725213,0.728339
0.537517,0.803852,0.72514,0.728266
0.537464,0.80375,0.725068,0.728193
0.53741,0.803648,0.724995,0.728121
0.537356,0.803546,0.724923,0.728048
0.537302,0.803444,0.72485,0.727975
0.537249,0.803342,0.724778,0.727902
0.537195,0.80324,0.724705,0.727829
0.537141,0.803139,0.724633,0.727757
