energy,productivity,fun,hunger
0.798174,0.848718,0.805211,0.709527
0.798094,0.848682,0.80513,0.709456
0.798014,0.848645,0.80505,0.709385
0.797934,0.848609,0.804969,0.709314
0.797854,0.848572,0.804889,0.709243
0.797775,0.848536,0.804808,0.709172
0.797695,0.848499,0.804728,0.709101
0.797615,0.848463,0.804647,0.70903
0.797535,0.848426,0.804567,0.708959
0.797455,0.84839,0.804486,0.708888
0.797376,0.848353,0.804406,0.708817
0.797296,0.848317,0.804326,0.708746
0.797216,0.84828,0.804245,0.708676
0.797137,0.848244,0.804165,0.708605
0.797057,0.848207,0.804084,0.708534
0.796977,0.848171,0.804004,0.708463
0.796897,0.848134,0.803923,0.708392
0.796818,0.848098,0.803843,0.708321
0.796738,0.848061,0.803763,0.708251
0.796658,0.848025,0.803682,0.70818
0.796579,0.847989,0.803602,0.708109
0.796499,0.847952,0.803522,0.708038
0.796419,0.847916,0.803441,0.707967
0.79634,0.847879,0.803361,0.707896
0.79626,0.847843,0.803281,0.707826
0.796181,0.847806,0.8032,0.707755
0.796101,0.84777,0.80312,0.707684
0.796021,0.847733,0.80304,0.707613
0.795942,0.847697,0.802959,0.707543
0.795862,0.84766,0.802879,0.707472
0.795783,0.847624,0.802799,0.707401
0.795703,0.847587,0.802718,0.70733
0.795623,0.847551,0.802638,0.70726
0.795544,0.847514,0.802558,0.707189
0.795464,0.847478,0.802478,0.707118
0.795385,0.847442,0.802397,0.707047
0.795305,0.847405,0.802317,0.706977
0.795226,0.847369,0.802237,0.706906
0.795146,0.847332,0.802157,0.706835
0.795067,0.847296,0.802076,0.706765
0.794987,0.847259,0.801996,0.706694
0.794908,0.847223,0.801916,0.706623
0.794828,0.847186,0.801836,0.706553
0.794749,0.84715,0.801756,0.706482
0.794669,0.847114,0.801675,0.706411
0.79459,0.847077,0.801595,0.706341
0.79451,0.847041,0.801515,0.70627
0.794431,0.847004,0.801435,0.706199
0.794351,0.846968,0.801355,0.706129
0.794272,0.846931,0.801275,0.706058
0.794192,0.846895,0.801195,0.705988
0.794113,0.846859,0.801114,0.705917
0.794034,0.846822,0.801034,0.705846
0.793954,0.846786,0.800954,0.705776
0.793875,0.846749,0.800874,0.705705
0.793795,0.846713,0.800794,0.705635
0.793716,0.846676,0.800714,0.705564
0.793637,0.84664,0.800634,0.705494
0.793557,0.846604,0.800554,0.705423
0.793478,0.846567,0.800474,0.705352
0.793399,0.846531,0.800394,0.705282
0.793319,0.846494,0.800314,0.705211
0.79324,0.846458,0.800234,0.705141
0.793161,0.846422,0.800154,0.70507
0.793081,0.846385,0.800074,0.705
0.793002,0.846349,0.799994,0.704929
0.792923,0.846312,0.799914,0.704859
0.792843,0.846276,0.799834,0.704788
0.792764,0.84624,0.799754,0.704718
0.792685,0.846203,0.799674,0.704647
0.792606,0.846167,0.799594,0.704577
0.792526,0.84613,0.799514,0.704507
0.792447,0.846094,0.799434,0.704436
0.792368,0.846058,0.799354,0.704366
0.792289,0.846021,0.799274,0.704295
0.792209,0.845985,0.799194,0.704225
0.79213,0.845948,0.799114,0.704154
0.792051,0.845912,0.799034,0.704084
0.791972,0.845876,0.798954,0.704014
0.791893,0.845839,0.798874,0.703943
0.791813,0.845803,0.798795,0.703873
0.791734,0.845766,0.798715,0.703802
0.791655,0.84573,0.798635,0.703732
0.791576,0.845694,0.798555,0.703662
0.791497,0.845657,0.798475,0.703591
0.791418,0.845621,0.798395,0.703521
0.791338,0.845585,0.798315,0.703451
0.791259,0.845548,0.798236,0.70338
0.79118,0.845512,0.798156,0.70331
0.791101,0.845475,0.798076,0.703239
0.791022,0.845439,0.797996,0.703169
0.790943,0.845403,0.797916,0.703099
0.790864,0.845366,0.797836,0.703029
0.790785,0.84533,0.797757,0.702958
0.790706,0.845294,0.797677,0.702888
0.790626,0.845257,0.797597,0.702818
0.790547,0.845221,0.797517,0.702747
0.790468,0.845185,0.797438,0.702677
0.790389,0.845148,0.797358,0.702607
0.79031,0.845112,0.797278,0.702537
0.790231,0.845076,0.797198,0.702466
0.790152,0.845039,0.797119,0.702396
0.790073,0.845003,0.797039,0.702326
0.789994,0.844967,0.796959,0.702256
0.789915,0.84493,0.79688,0.702185
0.789836,0.844894,0.7968,0.702115
0.789757,0.844857,0.79672,0.702045
0.789678,0.844821,0.796641,0.701975
0.789599,0.844785,0.796561,0.701905
0.78952,0.844748,0.796481,0.701834
0.789441,0.844712,0.796402,0.701764
0.789362,0.844676,0.796322,0.701694
0.789283,0.844639,0.796242,0.701624
0.789205,0.844603,0.796163,0.701554
0.789126,0.844567,0.796083,0.701484
0.789047,0.84453,0.796003,0.701413
0.788968,0.844494,0.795924,0.701343
0.788889,0.844458,0.795844,0.701273
0.78881,0.844422,0.795765,0.701203
0.788731,0.844385,0.795685,0.701133
0.788652,0.844349,0.795606,0.701063
