energy,productivity,fun,hunger
0.851984,0.837606,0.837881,0.599786
0.851899,0.837477,0.837798,0.599726
0.851814,0.837348,0.837714,0.599666
0.851729,0.837218,0.83763,0.599606
0.851644,0.837089,0.837546,0.599546
0.851558,0.83696,0.837463,0.599486
0.851473,0.83683,0.837379,0.599426
0.851388,0.836701,0.837295,0.599366
0.851303,0.836572,0.837211,0.599306
0.851218,0.836442,0.837128,0.599246
0.851133,0.836313,0.837044,0.599186
0.851048,0.836184,0.83696,0.599127
0.850962,0.836055,0.836876,0.599067
0.850877,0.835926,0.836793,0.599007
0.850792,0.835797,0.836709,0.598947
0.850707,0.835667,0.836625,0.598887
0.850622,0.835538,0.836542,0.598827
0.850537,0.835409,0.836458,0.598767
0.850452,0.83528,0.836374,0.598707
0.850367,0.835151,0.836291,0.598647
0.850282,0.835022,0.836207,0.598588
0.850197,0.834893,0.836124,0.598528
0.850112,0.834764,0.83604,0.598468
0.850027,0.834635,0.835956,0.598408
0.849942,0.834506,0.835873,0.598348
0.849857,0.834377,0.835789,0.598288
0.849772,0.834248,0.835706,0.598228
0.849687,0.83412,0.835622,0.598169
0.849602,0.833991,0.835538,0.598109
0.849517,0.833862,0.835455,0.598049
0.849432,0.833733,0.835371,0.597989
0.849347,0.833604,0.835288,0.597929
0.849262,0.833475,0.835204,0.59787
0.849177,0.833347,0.835121,0.59781
0.849092,0.833218,0.835037,0.59775
0.849007,0.833089,0.834954,0.59769
0.848923,0.832961,0.83487,0.597631
0.848838,0.832832,0.834787,0.597571
0.848753,0.832703,0.834703,0.597511
0.848668,0.832575,0.83462,0.597451
0.848583,0.832446,0.834536,0.597392
0.848498,0.832317,0.834453,0.597332
0.848413,0.832189,0.834369,0.597272
0.848328,0.83206,0.834286,0.597212
0.848244,0.831932,0.834203,0.597153
0.848159,0.831803,0.834119,0.597093
0.848074,0.831675,0.834036,0.597033
0.847989,0.831546,0.833952,0.596973
0.847904,0.831418,0.833869,0.596914
0.84782,0.831289,0.833786,0.596854
0.847735,0.831161,0.833702,0.596794
0.84765,0.831032,0.833619,0.596735
0.847565,0.830904,0.833536,0.596675
0.847481,0.830776,0.833452,0.596615
0.847396,0.830647,0.833369,0.596556
0.847311,0.830519,0.833285,0.596496
0.847226,0.830391,0.833202,0.596436
0.847142,0.830262,0.833119,0.596377
0.847057,0.830134,0.833036,0.596317
0.846972,0.830006,0.832952,0.596257
0.846887,0.829878,0.832869,0.596198
0.846803,0.829749,0.832786,0.596138
0.846718,0.829621,0.832702,0.596079
0.846633,0.829493,0.832619,0.596019
0.846549,0.829365,0.832536,0.595959
0.846464,0.829237,0.832453,0.5959
0.846379,0.829109,0.832369,0.59584
0.846295,0.828981,0.832286,0.595781
0.84621,0.828853,0.832203,0.595721
0.846126,0.828725,0.83212,0.595661
0.846041,0.828596,0.832036,0.595602
0.845956,0.828468,0.831953,0.595542
0.845872,0.82834,0.83187,0.595483
0.845787,0.828213,0.831787,0.595423
0.845703,0.828085,0.831704,0.595364
0.845618,0.827957,0.83162,0.595304
0.845533,0.827829,0.831537,0.595245
0.845449,0.827701,0.831454,0.595185
0.845364,0.827573,0.831371,0.595126
0.84528,0.827445,0.831288,0.595066
0.845195,0.827317,0.831205,0.595007
0.845111,0.827189,0.831122,0.594947
0.845026,0.827062,0.831039,0.594888
0.844942,0.826934,0.830955,0.594828
0.844857,0.826806,0.830872,0.594769
0.844773,0.826678,0.830789,0.594709
0.844688,0.826551,0.830706,0.59465
0.844604,0.826423,0.830623,0.59459
0.844519,0.826295,0.83054,0.594531
0.844435,0.826168,0.830457,0.594471
0.84435,0.82604,0.830374,0.594412
0.844266,0.825912,0.830291,0.594352
0.844182,0.825785,0.830208,0.594293
0.844097,0.825657,0.830125,0.594234
0.844013,0.82553,0.830042,0.594174
0.843928,0.825402,0.829959,0.594115
0.843844,0.825275,0.829876,0.594055
0.84376,0.825147,0.829793,0.593996
0.843675,0.82502,0.82971,0.593936
