energy,productivity,fun,hunger
0.666563,0.838437,0.565997,0.688727
0.666497,0.838332,0.582918,0.688658
0.666097,0.838226,0.600346,0.688589
0.665697,0.838121,0.618294,0.68852
0.665298,0.838015,0.636779,0.688451
0.664899,0.83791,0.655817,0.688382
0.6645,0.837805,0.675424,0.688314
0.664101,0.837699,0.695617,0.688245
0.663703,0.837594,0.716414,0.688176
0.663304,0.837488,0.737833,0.688107
0.662906,0.837383,0.737759,0.688038
0.662509,0.837278,0.737685,0.687969
0.662111,0.837172,0.737611,0.687901
0.661714,0.837067,0.737538,0.687832
0.661317,0.836962,0.737464,0.687763
0.66092,0.836857,0.73739,0.687694
0.660524,0.836751,0.737316,0.687626
0.660127,0.836646,0.737243,0.687557
0.659731,0.836541,0.737169,0.687488
0.659336,0.836436,0.737095,0.687419
0.65894,0.83633,0.737022,0.687351
0.658545,0.836225,0.736948,0.687282
0.65815,0.83612,0.736874,0.687213
0.657755,0.836015,0.7368,0.687144
0.65736,0.83591,0.736727,0.687076
0.656966,0.835805,0.736653,0.687007
0.656572,0.835699,0.736579,0.686938
0.656178,0.835594,0.736506,0.68687
0.655784,0.835489,0.736432,0.686801
0.655391,0.835384,0.736358,0.686732
0.654997,0.835279,0.736285,0.686663
0.654604,0.835174,0.736211,0.686595
0.654212,0.835069,0.736138,0.686526
0.653819,0.834964,0.736064,0.686458
0.653427,0.834859,0.73599,0.686389
0.653035,0.834754,0.735917,0.68632
0.652643,0.834649,0.735843,0.686252
0.652252,0.834544,0.73577,0.686183
0.65186,0.834439,0.735696,0.686114
0.651469,0.834334,0.735622,0.686046
0.651078,0.834229,0.735549,0.685977
0.650688,0.834124,0.735475,0.685909
0.650297,0.834019,0.735402,0.68584
0.649907,0.833914,0.735328,0.685771
0.649517,0.833809,0.735255,0.685703
0.649128,0.833705,0.735181,0.685634
0.648738,0.8336,0.735108,0.685566
0.648349,0.833495,0.735034,0.685497
0.64796,0.83339,0.734961,0.685429
0.647571,0.833285,0.734887,0.68536
0.647183,0.83318,0.734814,0.685291
0.646794,0.833076,0.73474,0.685223
0.646406,0.832971,0.734667,0.685154
0.646019,0.832866,0.734593,0.685086
0.645631,0.832761,0.73452,0.685017
0.645244,0.832657,0.734446,0.684949
0.644857,0.832552,0.734373,0.68488
0.64447,0.832447,0.734299,0.684812
0.644083,0.832342,0.734226,0.684743
0.643697,0.832238,0.734153,0.684675
0.64331,0.832133,0.734079,0.684606
0.642924,0.832028,0.734006,0.684538
0.642539,0.831924,0.733932,0.68447
0.642474,0.831819,0.733859,0.684401
0.64241,0.831714,0.733786,0.684333
0.642346,0.83161,0.733712,0.684264
0.642282,0.831505,0.733639,0.684196
0.642218,0.831401,0.733565,0.684127
0.642153,0.831296,0.733492,0.684059
0.642089,0.831191,0.733419,0.683991
0.642025,0.831087,0.733345,0.683922
0.641961,0.830982,0.733272,0.683854
0.641896,0.830878,0.733199,0.683785
0.641832,0.830773,0.733125,0.683717
0.641768,0.830669,0.733052,0.683649
0.641704,0.830564,0.732979,0.68358
0.64164,0.83046,0.732906,0.683512
0.641576,0.830355,0.732832,0.683444
0.641511,0.830251,0.732759,0.683375
0.641447,0.830147,0.732686,0.683307
0.641383,0.830042,0.732612,0.683239
0.641319,0.829938,0.732539,0.68317
0.641255,0.829833,0.732466,0.683102
0.641191,0.829729,0.732393,0.683034
0.641127,0.829625,0.732319,0.682965
0.641063,0.82952,0.732246,0.682897
0.640998,0.829416,0.732173,0.682829
0.640934,0.829312,0.7321,0.68276
0.64087,0.829207,0.732027,0.682692
0.640806,0.829103,0.731953,0.682624
0.640742,0.828999,0.73188,0.682556
0.640678,0.828894,0.731807,0.682487
0.640614,0.82879,0.731734,0.682419
0.64055,0.828686,0.731661,0.682351
0.640486,0.828582,0.731587,0.682283
0.640422,0.828478,0.731514,0.682214
0.640358,0.828373,0.731441,0.682146
0.640294,0.828269,0.731368,0.682078
0.64023,0.828165,0.731295,0.68201
0.640166,0.828061,0.731222,0.681942
0.640102,0.827957,0.731149,0.681873
0.640038,0.827852,0.731075,0.681805
0.639974,0.827748,0.731002,0.681737
0.63991,0.827644,0.730929,0.681669
0.639846,0.82754,0.730856,0.681601
0.639782,0.827436,0.730783,0.681533
0.639718,0.827332,0.73071,0.681464
0.639654,0.827228,0.730637,0.681396
0.63959,0.827124,0.730564,0.681328
0.639526,0.82702,0.730491,0.68126
0.639462,0.826916,0.730418,0.681192
0.639398,0.826812,0.730345,0.681124
0.639334,0.826708,0.730272,0.681056
0.63927,0.826604,0.730199,0.680987
0.639206,0.8265,0.730126,0.680919
0.639142,0.826396,0.730053,0.680851
0.639078,0.826292,0.72998,0.680783
0.639014,0.826188,0.729907,0.680715
0.63895,0.826084,0.729834,0.680647
0.638887,0.82598,0.729761,0.680579
0.638823,0.825876,0.729688,0.680511
0.638759,0.825772,0.729615,0.680443
0.638695,0.825669,0.729542,0.680375
0.638631,0.825565,0.729469,0.680307
0.638567,0.825461,0.729396,0.680239
0.638503,0.825357,0.729323,0.680171
0.638439,0.825253,0.72925,0.680103
0.638376,0.825149,0.729177,0.680035
0.638312,0.825046,0.729104,0.679967
0.638248,0.824942,0.729031,0.679899
0.638184,0.824838,0.728958,0.679831
0.63812,0.824734,0.728885,0.679763
0.638056,0.824631,0.728813,0.679695
0.637993,0.824527,0.72874,0.679627
0.637929,0.824423,0.728667,0.679559
0.637865,0.82432,0.728594,0.679491
0.637801,0.824216,0.728521,0.679423
0.637737,0.824112,0.728448,0.679355
0.637674,0.824009,0.728375,0.679287
0.63761,0.823905,0.728303,0.679219
0.637546,0.823801,0.72823,0.679151
0.637482,0.823698,0.728157,0.679083
0.637419,0.823594,0.728084,0.679015
0.637355,0.82349,0.728011,0.678947
0.637291,0.823387,0.727938,0.67888
0.637227,0.823283,0.727866,0.678812
0.637164,0.82318,0.727793,0.678744
0.6371,0.823076,0.72772,0.678676
0.637036,0.822973,0.727647,0.678608
0.636973,0.822869,0.727575,0.67854
0.636909,0.822766,0.727502,0.678472
0.636845,0.822662,0.727429,0.678405
0.636782,0.822559,0.727356,0.678337
