energy,productivity,fun,hunger
0.558401,0.788429,0.802925,0.832022
0.558345,0.788329,0.82693,0.831939
0.55801,0.78823,0.826847,0.831855
0.557675,0.78813,0.826765,0.831772
0.557341,0.788031,0.826682,0.831689
0.557006,0.787931,0.826599,0.831606
0.556672,0.787832,0.826517,0.831523
0.556338,0.787732,0.826434,0.83144
0.556004,0.787633,0.826351,0.831356
0.555671,0.787533,0.826269,0.831273
0.555337,0.787434,0.826186,0.83119
0.555004,0.787335,0.826104,0.831107
0.554671,0.787235,0.826021,0.831024
0.554338,0.787136,0.825938,0.830941
0.554006,0.787036,0.825856,0.830858
0.553673,0.786937,0.825773,0.830775
0.553341,0.786838,0.825691,0.830692
0.553009,0.786738,0.825608,0.830608
0.552677,0.786639,0.825525,0.830525
0.552346,0.78654,0.825443,0.830442
0.552015,0.78644,0.82536,0.830359
0.551683,0.786341,0.825278,0.830276
0.551352,0.786242,0.825195,0.830193
0.551022,0.786142,0.825113,0.83011
0.550691,0.786043,0.82503,0.830027
0.550361,0.785944,0.824948,0.829944
0.55003,0.785845,0.824865,0.829861
0.5497,0.785745,0.824783,0.829778
0.549371,0.785646,0.8247,0.829695
0.549041,0.785547,0.824618,0.829612
0.548712,0.785448,0.824535,0.829529
0.548382,0.785349,0.824453,0.829446
0.548053,0.785249,0.82437,0.829363
0.547725,0.78515,0.824288,0.829281
0.547396,0.785051,0.824206,0.829198
0.547068,0.784952,0.824123,0.829115
0.546739,0.784853,0.824041,0.829032
0.546411,0.784754,0.823958,0.828949
0.546084,0.784655,0.823876,0.828866
0.545756,0.784556,0.823794,0.828783
0.545429,0.784457,0.823711,0.8287
0.545101,0.784358,0.823629,0.828617
0.544774,0.784258,0.823546,0.828534
0.544447,0.784159,0.823464,0.828452
0.544121,0.78406,0.823382,0.828369
0.543794,0.783961,0.823299,0.828286
0.543468,0.783862,0.823217,0.828203
0.543142,0.783763,0.823135,0.82812
0.542816,0.783665,0.823052,0.828037
0.54249,0.783566,0.82297,0.827955
0.542165,0.783467,0.822888,0.827872
0.54184,0.783368,0.822806,0.827789
0.541515,0.783269,0.822723,0.827706
0.54119,0.78317,0.822641,0.827624
0.540865,0.783071,0.822559,0.827541
0.540541,0.782972,0.822477,0.827458
0.540216,0.782873,0.822394,0.827375
0.539892,0.782774,0.822312,0.827293
0.539568,0.782676,0.82223,0.82721
0.539514,0.782577,0.822148,0.827127
0.53946,0.782478,0.846727,0.827044
0.539137,0.782379,0.846643,0.826962
0.538813,0.78228,0.846558,0.826879
0.53849,0.782182,0.846473,0.826796
0.538167,0.782083,0.846389,0.826714
0.537844,0.781984,0.846304,0.826631
0.537521,0.781885,0.846219,0.826548
0.537199,0.781787,0.846135,0.826466
0.536877,0.781688,0.84605,0.826383
0.536555,0.781589,0.845966,0.8263
0.536233,0.78149,0.845881,0.826218
0.535911,0.781392,0.845796,0.826135
0.535589,0.781293,0.845712,0.826052
0.535268,0.781194,0.845627,0.82597
0.534947,0.781096,0.845543,0.825887
0.534626,0.780997,0.845458,0.825805
0.534305,0.780899,0.845374,0.825722
0.533985,0.7808,0.845289,0.82564
0.533664,0.780701,0.845204,0.825557
0.533344,0.780603,0.84512,0.825474
0.533024,0.780504,0.845035,0.825392
0.532704,0.780406,0.844951,0.825309
0.532385,0.780307,0.844866,0.825227
0.532065,0.780209,0.844782,0.825144
0.531746,0.78011,0.844697,0.825062
0.531427,0.780012,0.844613,0.824979
0.531108,0.779913,0.844529,0.824897
0.53079,0.779815,0.844444,0.824814
0.530471,0.779716,0.84436,0.824732
0.530153,0.779618,0.844275,0.824649
0.529835,0.779519,0.844191,0.824567
0.529517,0.779421,0.844106,0.824484
0.529199,0.779322,0.844022,0.824402
0.528882,0.779224,0.843938,0.824319
0.528565,0.779126,0.843853,0.824237
0.528247,0.779027,0.843769,0.824155
0.528195,0.778929,0.843684,0.824072
0.528142,0.77883,0.868908,0.82399
0.527825,0.778732,0.868821,0.823907
0.527508,0.778634,0.868734,0.823825
0.527192,0.778535,0.868647,0.823743
0.526876,0.778437,0.868561,0.82366
0.526559,0.778339,0.868474,0.823578
0.526244,0.778241,0.868387,0.823496
0.525928,0.778142,0.8683,0.823413
0.525612,0.778044,0.868213,0.823331
0.525297,0.777946,0.868126,0.823249
0.524982,0.777848,0.86804,0.823166
0.524667,0.777749,0.867953,0.823084
0.524352,0.777651,0.867866,0.823002
0.524037,0.777553,0.867779,0.822919
0.523723,0.777455,0.867692,0.822837
