energy,productivity,fun,hunger
0.791718,0.866091,0.687148,0.574883
0.791638,0.865988,0.707691,0.574825
0.791164,0.865885,0.728849,0.574768
0.790689,0.865781,0.728776,0.57471
0.790215,0.865678,0.728704,0.574653
0.78974,0.865575,0.728631,0.574596
0.789267,0.865472,0.728558,0.574538
0.788793,0.865368,0.728485,0.574481
0.78832,0.865265,0.728412,0.574423
0.787847,0.865162,0.728339,0.574366
0.787374,0.865059,0.728266,0.574308
0.786902,0.864956,0.728194,0.574251
0.78643,0.864852,0.728121,0.574193
0.785958,0.864749,0.728048,0.574136
0.785486,0.864646,0.727975,0.574079
0.785015,0.864543,0.727902,0.574021
0.784544,0.86444,0.72783,0.573964
0.784073,0.864337,0.727757,0.573906
0.783603,0.864234,0.727684,0.573849
0.783133,0.86413,0.727611,0.573792
0.782663,0.864027,0.727539,0.573734
0.782194,0.863924,0.727466,0.573677
0.781724,0.863821,0.727393,0.57362
0.781255,0.863718,0.72732,0.573562
0.780787,0.863615,0.727248,0.573505
0.780318,0.863512,0.727175,0.573447
0.77985,0.863409,0.727102,0.57339
0.779382,0.863306,0.727029,0.573333
0.778915,0.863203,0.726957,0.573275
0.778447,0.8631,0.726884,0.573218
0.77798,0.862997,0.726811,0.573161
0.777513,0.862894,0.726739,0.573103
0.777047,0.862791,0.726666,0.573046
0.776581,0.862688,0.726593,0.572989
0.776115,0.862586,0.726521,0.572932
0.775649,0.862483,0.726448,0.572874
0.775184,0.86238,0.726375,0.572817
0.774719,0.862277,0.726303,0.57276
0.774641,0.862174,0.72623,0.572702
0.774564,0.862071,0.726157,0.572645
0.774486,0.861968,0.726085,0.572588
0.774409,0.861866,0.726012,0.572531
0.774332,0.861763,0.72594,0.572473
0.774254,0.86166,0.725867,0.572416
0.774177,0.861557,0.725794,0.572359
0.774099,0.861454,0.725722,0.572302
0.774022,0.861352,0.725649,0.572244
0.773944,0.861249,0.725577,0.572187
0.773867,0.861146,0.725504,0.57213
0.77379,0.861043,0.725432,0.572073
0.773712,0.860941,0.725359,0.572016
0.773635,0.860838,0.725287,0.571958
0.773558,0.860735,0.725214,0.571901
0.77348,0.860633,0.725141,0.571844
0.773403,0.86053,0.725069,0.571787
0.773326,0.860427,0.724996,0.57173
0.773248,0.860325,0.724924,0.571672
0.773171,0.860222,0.724851,0.571615
0.773094,0.860119,0.724779,0.571558
0.773016,0.860017,0.724707,0.571501
0.772939,0.859914,0.724634,0.571444
0.772862,0.859812,0.724562,0.571387
0.772784,0.859709,0.724489,0.57133
0.772707,0.859607,0.724417,0.571272
0.77263,0.859504,0.724344,0.571215
0.772553,0.859401,0.724272,0.571158
0.772475,0.859299,0.724199,0.571101
0.772398,0.859196,0.724127,0.571044
0.772321,0.859094,0.724055,0.570987
0.772244,0.858991,0.723982,0.57093
0.772166,0.858889,0.72391,0.570873
0.772089,0.858787,0.723837,0.570816
0.772012,0.858684,0.723765,0.570758
0.771935,0.858582,0.723693,0.570701
0.771858,0.858479,0.72362,0.570644
0.77178,0.858377,0.723548,0.570587
0.771703,0.858274,0.723475,0.57053
0.771626,0.858172,0.723403,0.570473
0.771549,0.85807,0.723331,0.570416
0.771472,0.857967,0.723258,0.570359
0.771395,0.857865,0.723186,0.570302
0.771317,0.857763,0.723114,0.570245
0.77124,0.85766,0.723042,0.570188
0.771163,0.857558,0.722969,0.570131
0.771086,0.857456,0.722897,0.570074
0.771009,0.857353,0.722825,0.570017
0.770932,0.857251,0.722752,0.56996
0.770855,0.857149,0.72268,0.569903
0.770778,0.857047,0.722608,0.569846
0.770701,0.856944,0.722536,0.569789
0.770623,0.856842,0.722463,0.569732
0.770546,0.85674,0.722391,0.569675
0.770469,0.856638,0.722319,0.569618
0.770392,0.856536,0.722247,0.569561
0.770315,0.856433,0.722174,0.569504
0.770238,0.856331,0.722102,0.569447
0.770161,0.856229,0.72203,0.56939
0.770084,0.856127,0.721958,0.569333
0.770007,0.856025,0.721886,0.569276
0.76993,0.855923,0.721813,0.569219
0.769853,0.855821,0.721741,0.569162
0.769776,0.855719,0.721669,0.569106
0.769699,0.855616,0.721597,0.569049
0.769622,0.855514,0.721525,0.568992
0.769545,0.855412,0.721452,0.568935
0.769468,0.85531,0.72138,0.568878
0.769391,0.855208,0.721308,0.568821
0.769314,0.855106,0.721236,0.568764
0.769238,0.855004,0.721164,0.568707
0.769161,0.854902,0.721092,0.56865
0.769084,0.8548,0.72102,0.568594
0.769007,0.854698,0.720948,0.568537
0.76893,0.854596,0.720876,0.56848
0.768853,0.854494,0.720803,0.568423
0.768776,0.854393,0.720731,0.568366
0.768699,0.854291,0.720659,0.568309
0.768622,0.854189,0.720587,0.568252
0.768545,0.854087,0.720515,0.568196
0.768469,0.853985,0.720443,0.568139
0.768392,0.853883,0.720371,0.568082
0.768315,0.853781,0.720299,0.568025
0.768238,0.853679,0.720227,0.567968
0.768161,0.853577,0.720155,0.567912
0.768084,0.853476,0.720083,0.567855
0.768008,0.853374,0.720011,0.567798
0.767931,0.853272,0.719939,0.567741
0.767854,0.85317,0.719867,0.567684
0.767777,0.853069,0.719795,0.567628
0.767701,0.852967,0.719723,0.567571
0.767624,0.852865,0.719651,0.567514
0.767547,0.852763,0.719579,0.567457
0.76747,0.852662,0.719507,0.567401
0.767393,0.85256,0.719435,0.567344
0.767317,0.852458,0.719363,0.567287
0.76724,0.852356,0.719291,0.56723
0.767163,0.852255,0.719219,0.567174
0.767087,0.852153,0.719147,0.567117
0.76701,0.852051,0.719075,0.56706
0.766933,0.85195,0.719004,0.567004
0.766856,0.851848,0.718932,0.566947
0.76678,0.851747,0.71886,0.56689
0.766703,0.851645,0.718788,0.566834
0.766626,0.851543,0.718716,0.566777
0.76655,0.851442,0.718644,0.56672
0.766473,0.85134,0.718572,0.566664
0.766396,0.851239,0.7185,0.566607
0.76632,0.851137,0.718429,0.56655
0.766243,0.851036,0.718357,0.566494
0.766167,0.850934,0.718285,0.566437
0.76609,0.850833,0.718213,0.56638
0.766013,0.850731,0.718141,0.566324
0.765937,0.85063,0.718069,0.566267
0.76586,0.850528,0.717998,0.56621
0.765784,0.850427,0.717926,0.566154
0.765707,0.850325,0.717854,0.566097
0.76563,0.850224,0.717782,0.566041
0.765554,0.850122,0.71771,0.565984
0.765477,0.850021,0.717639,0.565927
0.765401,0.84992,0.717567,0.565871
0.765324,0.849818,0.717495,0.565814
0.765248,0.849717,0.717423,0.565758
0.765171,0.849615,0.717352,0.565701
0.765095,0.849514,0.71728,0.565644
0.765018,0.849413,0.717208,0.565588
0.764942,0.849311,0.717137,0.565531
0.764865,0.84921,0.717065,0.565475
0.764789,0.849109,0.716993,0.565418
0.764712,0.849008,0.716921,0.565362
0.764636,0.848906,0.71685,0.565305
0.764559,0.848805,0.716778,0.565249
0.764483,0.848704,0.716706,0.565192
0.764406,0.848602,0.716635,0.565136
0.76433,0.848501,0.716563,0.565079
0.764253,0.8484,0.716491,0.565022
0.764177,0.848299,0.71642,0.564966
0.764101,0.848198,0.716348,0.56491
0.764024,0.848096,0.716276,0.564853
0.763948,0.847995,0.716205,0.564797
0.763871,0.847894,0.716133,0.56474
0.763795,0.847793,0.716062,0.564684
0.763719,0.847692,0.71599,0.564627
0.763642,0.847591,0.715918,0.564571
0.763566,0.84749,0.715847,0.564514
0.76349,0.847389,0.715775,0.564458
0.763413,0.847287,0.715704,0.564401
0.763337,0.847186,0.715632,0.564345
0.763261,0.847085,0.71556,0.564288
0.763184,0.846984,0.715489,0.564232
0.763108,0.846883,0.715417,0.564176
0.763032,0.846782,0.715346,0.564119
0.762955,0.846681,0.715274,0.564063
0.762879,0.84658,0.715203,0.564006
0.762803,0.846479,0.715131,0.56395
0.762726,0.846378,0.71506,0.563894
0.76265,0.846277,0.714988,0.563837
0.762574,0.846176,0.714917,0.563781
0.762498,0.846075,0.714845,0.563724
0.762421,0.845974,0.714774,0.563668
0.762345,0.845874,0.714702,0.563612
0.762269,0.845773,0.714631,0.563555
0.762193,0.845672,0.714559,0.563499
0.762116,0.845571,0.714488,0.563443
0.76204,0.84547,0.714416,0.563386
0.761964,0.845369,0.714345,0.56333
0.761888,0.845268,0.714274,0.563274
0.761812,0.845167,0.714202,0.563217
