energy,productivity,fun,hunger
0.761659,0.805735,0.769583,0.799693
0.761582,0.805597,0.769506,0.799613
0.761125,0.805458,0.769429,0.799533
0.760669,0.80532,0.769352,0.799453
0.760212,0.805181,0.769275,0.799373
0.759756,0.805042,0.769198,0.799293
0.759301,0.804904,0.769121,0.799213
0.758845,0.804765,0.769044,0.799133
0.75839,0.804627,0.768967,0.799054
0.757935,0.804488,0.76889,0.798974
0.75748,0.80435,0.768813,0.798894
0.757026,0.804212,0.768736,0.798814
0.756571,0.804073,0.76866,0.798734
0.756117,0.803935,0.768583,0.798654
0.755664,0.803797,0.768506,0.798574
0.75521,0.803658,0.768429,0.798494
0.754757,0.80352,0.768352,0.798415
0.754305,0.803382,0.768275,0.798335
0.753852,0.803243,0.768199,0.798255
0.7534,0.803105,0.768122,0.798175
0.752948,0.802967,0.768045,0.798095
0.752496,0.802829,0.767968,0.798015
0.752045,0.802691,0.767891,0.797936
0.751593,0.802552,0.767815,0.797856
0.751142,0.802414,0.767738,0.797776
0.750692,0.802276,0.767661,0.797696
0.750241,0.802138,0.767584,0.797616
0.749791,0.802,0.767507,0.797537
0.747467,0.802664,0.764361,0.797457
0.747392,0.802526,0.764285,0.797377
0.747318,0.802388,0.764208,0.797297
0.746869,0.80225,0.764132,0.797218
0.746421,0.802112,0.764055,0.797138
0.745973,0.801974,0.763979,0.797058
0.745526,0.801836,0.763902,0.796979
0.745079,0.801698,0.763826,0.796899
0.744632,0.80156,0.76375,0.796819
0.744185,0.801422,0.763673,0.79674
0.743738,0.801284,0.763597,0.79666
0.743292,0.801146,0.763521,0.79658
0.740988,0.801809,0.76039,0.796501
0.740914,0.801671,0.760314,0.796421
0.74084,0.801533,0.760238,0.796341
0.740396,0.801395,0.760162,0.796262
0.739951,0.801257,0.760086,0.796182
0.739507,0.801119,0.76001,0.796102
0.739064,0.800982,0.759934,0.796023
0.73862,0.800844,0.759858,0.795943
0.738177,0.800706,0.759782,0.795864
0.737734,0.800568,0.759706,0.795784
0.737292,0.80043,0.75963,0.795704
0.736849,0.800293,0.759554,0.795625
0.736407,0.800155,0.759478,0.795545
0.735966,0.800017,0.759403,0.795466
0.733684,0.800679,0.756289,0.795386
0.733611,0.800542,0.756214,0.795307
0.733538,0.800404,0.756138,0.795227
0.733464,0.800266,0.756062,0.795148
0.733391,0.800128,0.755987,0.795068
0.733317,0.799991,0.755911,0.794989
0.733244,0.799853,0.755836,0.794909
0.733171,0.799715,0.75576,0.79483
0.733098,0.799578,0.755684,0.79475
0.733024,0.79944,0.755609,0.794671
0.732951,0.799303,0.755533,0.794591
0.732878,0.799165,0.755458,0.794512
0.732804,0.799028,0.755382,0.794432
0.732731,0.79889,0.755307,0.794353
0.732658,0.798753,0.755231,0.794273
0.732585,0.798615,0.755156,0.794194
0.732511,0.798478,0.75508,0.794114
0.732438,0.79834,0.755005,0.794035
0.732365,0.798203,0.754929,0.793956
0.732292,0.798066,0.754854,0.793876
0.732218,0.797928,0.754778,0.793797
0.732145,0.797791,0.754703,0.793718
0.732072,0.797654,0.754627,0.793638
0.731999,0.797516,0.754552,0.793559
0.731925,0.797379,0.754476,0.793479
0.731852,0.797242,0.754401,0.7934
0.731779,0.797105,0.754325,0.793321
0.731706,0.796968,0.75425,0.793241
0.731633,0.79683,0.754175,0.793162
0.73156,0.796693,0.754099,0.793083
0.731486,0.796556,0.754024,0.793003
0.731413,0.796419,0.753948,0.792924
0.73134,0.796282,0.753873,0.792845
0.731267,0.796145,0.753798,0.792766
0.731194,0.796008,0.753722,0.792686
0.731121,0.795871,0.753647,0.792607
0.731048,0.795734,0.753571,0.792528
0.730975,0.795597,0.753496,0.792449
0.730901,0.79546,0.753421,0.792369
0.730828,0.795323,0.753345,0.79229
