energy,productivity,fun,hunger
0.469382,0.999861,0.841437,0.790363
0.469335,0.999723,0.841353,0.790284
0.469288,0.999584,0.841269,0.790205
0.469241,0.999446,0.841185,0.790126
0.469194,0.999307,0.841101,0.790047
0.469147,0.999169,0.841017,0.789968
0.4691,0.99903,0.840933,0.789889
0.469053,0.998892,0.840849,0.78981
0.469007,0.998754,0.840764,0.789731
0.46896,0.998615,0.84068,0.789652
0.468913,0.998477,0.840596,0.789573
0.468866,0.998338,0.840512,0.789494
0.468819,0.9982,0.840428,0.789415
0.468772,0.998062,0.840344,0.789336
0.468725,0.997923,0.84026,0.789257
0.468678,0.997785,0.840176,0.789178
0.468631,0.997647,0.840092,0.789099
0.468585,0.997509,0.840008,0.78902
0.468538,0.99737,0.839924,0.788941
0.468491,0.997232,0.83984,0.788862
0.468444,0.997094,0.839756,0.788783
0.468397,0.996956,0.839672,0.788705
0.46835,0.996818,0.839588,0.788626
0.468303,0.99668,0.839504,0.788547
0.468257,0.996541,0.83942,0.788468
0.46821,0.996403,0.839336,0.788389
0.468163,0.996265,0.839252,0.78831
0.468116,0.996127,0.839168,0.788231
0.468069,0.995989,0.839084,0.788153
0.468023,0.995851,0.839001,0.788074
0.467976,0.995713,0.838917,0.787995
0.467929,0.995575,0.838833,0.787916
0.467882,0.995437,0.838749,0.787837
0.467835,0.995299,0.838665,0.787759
0.467789,0.995161,0.838581,0.78768
0.467742,0.995023,0.838497,0.787601
0.467695,0.994886,0.838413,0.787522
0.467648,0.994748,0.83833,0.787444
0.467602,0.99461,0.838246,0.787365
0.467555,0.994472,0.838162,0.787286
0.467508,0.994334,0.838078,0.787207
0.467461,0.994196,0.837994,0.787129
0.467415,0.994059,0.837911,0.78705
0.467368,0.993921,0.837827,0.786971
0.467321,0.993783,0.837743,0.786893
0.467274,0.993645,0.837659,0.786814
0.467228,0.993508,0.837575,0.786735
0.467181,0.99337,0.837492,0.786656
0.467134,0.993232,0.837408,0.786578
0.467087,0.993095,0.837324,0.786499
0.467041,0.992957,0.83724,0.786421
0.466994,0.99282,0.837157,0.786342
0.466947,0.992682,0.837073,0.786263
0.466901,0.992544,0.836989,0.786185
0.466854,0.992407,0.836906,0.786106
0.466807,0.992269,0.836822,0.786027
0.466761,0.992132,0.836738,0.785949
0.466714,0.991994,0.836655,0.78587
0.466667,0.991857,0.836571,0.785792
0.466621,0.991719,0.836487,0.785713
0.466574,0.991582,0.836404,0.785634
0.466527,0.991445,0.83632,0.785556
0.466481,0.991307,0.836236,0.785477
0.466434,0.99117,0.836153,0.785399
0.466387,0.991032,0.836069,0.78532
0.466341,0.990895,0.835985,0.785242
0.466294,0.990758,0.835902,0.785163
0.466247,0.990621,0.835818,0.785085
0.466201,0.990483,0.835735,0.785006
0.466154,0.990346,0.835651,0.784928
0.466108,0.990209,0.835568,0.784849
0.466061,0.990072,0.835484,0.784771
0.466014,0.989934,0.8354,0.784692
0.465968,0.989797,0.835317,0.784614
