energy,productivity,fun,hunger
0.79396,0.553391,0.821176,0.927461
0.793881,0.553346,0.845727,0.927368
0.793404,0.553302,0.845642,0.927275
0.792928,0.553258,0.845558,0.927182
0.792453,0.553214,0.845473,0.92709
0.791977,0.55317,0.845389,0.926997
0.791502,0.553126,0.845304,0.926904
0.791027,0.553082,0.84522,0.926812
0.790553,0.553038,0.845135,0.926719
0.790078,0.552994,0.845051,0.926626
0.789604,0.55295,0.844966,0.926534
0.789131,0.552905,0.844882,0.926441
0.788657,0.552861,0.844797,0.926348
0.788184,0.552817,0.844713,0.926256
0.787711,0.552773,0.844628,0.926163
0.787238,0.552729,0.844544,0.92607
0.786766,0.552685,0.844459,0.925978
0.786294,0.552641,0.844375,0.925885
0.785822,0.552597,0.84429,0.925793
0.785351,0.552553,0.844206,0.9257
0.78488,0.552509,0.844122,0.925607
0.784409,0.552465,0.844037,0.925515
0.783938,0.552421,0.843953,0.925422
0.783468,0.552377,0.843868,0.92533
0.782998,0.552333,0.843784,0.925237
0.782528,0.552289,0.8437,0.925145
0.782059,0.552245,0.843615,0.925052
0.781589,0.552201,0.843531,0.92496
0.781121,0.552157,0.843447,0.924867
0.780652,0.552113,0.843362,0.924775
0.780184,0.552069,0.843278,0.924682
0.779716,0.552025,0.843193,0.92459
0.779248,0.551981,0.843109,0.924497
0.77878,0.551936,0.843025,0.924405
0.778313,0.551892,0.842941,0.924312
0.777846,0.551848,0.842856,0.92422
0.777379,0.551804,0.842772,0.924128
0.776913,0.551761,0.842688,0.924035
0.776447,0.551717,0.842603,0.923943
0.775981,0.551673,0.842519,0.92385
0.775515,0.551629,0.842435,0.923758
0.77505,0.551585,0.842351,0.923666
0.774585,0.551541,0.842266,0.923573
0.774121,0.551497,0.842182,0.923481
0.773656,0.551453,0.842098,0.923389
0.773192,0.551409,0.842014,0.923296
0.772728,0.551365,0.84193,0.923204
0.772264,0.551321,0.841845,0.923112
0.771801,0.551277,0.841761,0.923019
0.771338,0.551233,0.841677,0.922927
0.770875,0.551189,0.841593,0.922835
0.770413,0.551145,0.841509,0.922742
0.769951,0.551101,0.841425,0.92265
0.769489,0.551057,0.84134,0.922558
0.769027,0.551013,0.841256,0.922466
0.768566,0.550969,0.841172,0.922373
0.768105,0.550925,0.841088,0.922281
0.767644,0.550881,0.841004,0.922189
0.767183,0.550837,0.84092,0.922097
0.766723,0.550794,0.840836,0.922004
0.766263,0.55075,0.840752,0.921912
0.765803,0.550706,0.840668,0.92182
0.765344,0.550662,0.840584,0.921728
0.764885,0.550618,0.840499,0.921636
0.764426,0.550574,0.840415,0.921544
0.763967,0.55053,0.840331,0.921451
0.763509,0.550486,0.840247,0.921359
0.763432,0.550442,0.840163,0.921267
0.763356,0.550398,0.865282,0.921175
0.762898,0.550355,0.865195,0.921083
0.76244,0.550311,0.865109,0.920991
0.761983,0.550267,0.865022,0.920899
0.761526,0.550223,0.864936,0.920807
0.761069,0.550179,0.864849,0.920714
0.760612,0.550135,0.864763,0.920622
0.760156,0.550091,0.864676,0.92053
0.7597,0.550048,0.86459,0.920438
0.759244,0.550004,0.864503,0.920346
0.758789,0.54996,0.864417,0.920254
0.758333,0.549916,0.86433,0.920162
0.757878,0.549872,0.864244,0.92007
0.757424,0.549828,0.864157,0.919978
0.756969,0.549784,0.864071,0.919886
0.756515,0.549741,0.863985,0.919794
0.756061,0.549697,0.863898,0.919702
0.755608,0.549653,0.863812,0.91961
0.755154,0.549609,0.863725,0.919518
0.754701,0.549565,0.863639,0.919426
0.754249,0.549522,0.863553,0.919334
0.753796,0.549478,0.863466,0.919242
0.753344,0.549434,0.86338,0.91915
0.752892,0.54939,0.863294,0.919059
0.75244,0.549346,0.863207,0.918967
0.751989,0.549303,0.863121,0.918875
0.751538,0.549259,0.863035,0.918783
0.751087,0.549215,0.862948,0.918691
0.750636,0.549171,0.862862,0.918599
0.750186,0.549127,0.862776,0.918507
0.749736,0.549084,0.86269,0.918415
0.749286,0.54904,0.862603,0.918324
0.748836,0.548996,0.862517,0.918232
0.748387,0.548952,0.862431,0.91814
0.747938,0.548909,0.862345,0.918048
0.747489,0.548865,0.862258,0.917956
0.747041,0.548821,0.862172,0.917865
0.746966,0.548777,0.862086,0.917773
0.746891,0.548733,0.88786,0.917681
0.746443,0.54869,0.887771,0.917589
0.745996,0.548646,0.887682,0.917497
0.745548,0.548602,0.887593,0.917406
0.745101,0.548559,0.887505,0.917314
0.744654,0.548515,0.887416,0.917222
0.744207,0.548471,0.887327,0.91713
0.74376,0.548427,0.887238,0.917039
0.743314,0.548384,0.88715,0.916947
0.742868,0.54834,0.887061,0.916855
0.742423,0.548296,0.886972,0.916764
0.741977,0.548252,0.886884,0.916672
0.741532,0.548209,0.886795,0.91658
0.741087,0.548165,0.886706,0.916489
0.740643,0.548121,0.886617,0.916397
0.740198,0.548078,0.886529,0.916305
0.739754,0.548034,0.88644,0.916214
0.73931,0.54799,0.886352,0.916122
0.738867,0.547947,0.886263,0.916031
0.738423,0.547903,0.886174,0.915939
0.73798,0.547859,0.886086,0.915847
0.737538,0.547816,0.885997,0.915756
0.737095,0.547772,0.885908,0.915664
0.736653,0.547728,0.88582,0.915573
0.736211,0.547684,0.885731,0.915481
0.735769,0.547641,0.885643,0.915389
0.735328,0.547597,0.885554,0.915298
0.734887,0.547554,0.885466,0.915206
0.734446,0.54751,0.885377,0.915115
0.734005,0.547466,0.885288,0.915023
0.733565,0.547423,0.8852,0.914932
0.733125,0.547379,0.885111,0.91484
0.732685,0.547335,0.885023,0.914749
0.732245,0.547292,0.884934,0.914657
0.731806,0.547248,0.884846,0.914566
0.731367,0.547204,0.884757,0.914475
0.730928,0.547161,0.884669,0.914383
0.73049,0.547117,0.88458,0.914292
0.730051,0.547074,0.884492,0.9142
0.729613,0.54703,0.884404,0.914109
0.72954,0.546986,0.884315,0.914017
0.729467,0.546943,0.910754,0.913926
0.72903,0.546899,0.910662,0.913835
0.728592,0.546855,0.910571,0.913743
0.728155,0.546812,0.91048,0.913652
0.727718,0.546768,0.910389,0.91356
0.727282,0.546725,0.910298,0.913469
0.726846,0.546681,0.910207,0.913378
0.726409,0.546638,0.910116,0.913286
0.725974,0.546594,0.910025,0.913195
0.725538,0.54655,0.909934,0.913104
0.725103,0.546507,0.909843,0.913012
0.72503,0.546463,0.909752,0.912921
0.724958,0.54642,0.936951,0.91283
0.724523,0.546376,0.936857,0.912739
0.724088,0.546333,0.936764,0.912647
0.723654,0.546289,0.93667,0.912556
0.72322,0.546245,0.936576,0.912465
0.722786,0.546202,0.936483,0.912374
0.722352,0.546158,0.936389,0.912282
0.721919,0.546115,0.936295,0.912191
0.721486,0.546071,0.936202,0.9121
0.721053,0.546028,0.936108,0.912009
0.72062,0.545984,0.936015,0.911917
0.720188,0.545941,0.935921,0.911826
0.719756,0.545897,0.935827,0.911735
0.719324,0.545854,0.935734,0.911644
0.718892,0.54581,0.93564,0.911553
0.718461,0.545767,0.935547,0.911462
0.71803,0.545723,0.935453,0.91137
0.717599,0.54568,0.93536,0.911279
0.717169,0.545636,0.935266,0.911188
0.716738,0.545593,0.935172,0.911097
0.716308,0.545549,0.935079,0.911006
0.715879,0.545506,0.934985,0.910915
0.715449,0.545462,0.934892,0.910824
0.71502,0.545419,0.934798,0.910733
0.714591,0.545375,0.934705,0.910642
0.714162,0.545332,0.934611,0.910551
0.713734,0.545288,0.934518,0.910459
0.713306,0.545245,0.934425,0.910368
0.712878,0.545201,0.934331,0.910277
0.71245,0.545158,0.934238,0.910186
0.712023,0.545114,0.934144,0.910095
0.711595,0.545071,0.934051,0.910004
0.711168,0.545027,0.933957,0.909913
0.710742,0.544984,0.933864,0.909822
0.710315,0.54494,0.933771,0.909731
0.709889,0.544897,0.933677,0.90964
0.709463,0.544854,0.933584,0.909549
0.709392,0.54481,0.933491,0.909458
0.709321,0.544767,0.961399,0.909368
0.708896,0.544723,0.961303,0.909277
0.708471,0.54468,0.961207,0.909186
0.708046,0.544636,0.961111,0.909095
0.707621,0.544593,0.961015,0.909004
0.707196,0.54455,0.960919,0.908913
0.706772,0.544506,0.960822,0.908822
0.706348,0.544463,0.960726,0.908731
0.705924,0.544419,0.96063,0.90864
0.705501,0.544376,0.960534,0.908549
0.705077,0.544333,0.960438,0.908459
0.704654,0.544289,0.960342,0.908368
0.704232,0.544246,0.960246,0.908277
0.703809,0.544202,0.96015,0.908186
0.703387,0.544159,0.960054,0.908095
0.702965,0.544116,0.959958,0.908004
0.702543,0.544072,0.959862,0.907914
0.702122,0.544029,0.959766,0.907823
0.7017,0.543985,0.95967,0.907732
0.701279,0.543942,0.959574,0.907641
0.701209,0.543899,0.959478,0.907551
0.701139,0.543855,0.988164,0.90746
0.700718,0.543812,0.988065,0.907369
0.700298,0.543769,0.987966,0.907278
0.699878,0.543725,0.987867,0.907188
0.699458,0.543682,0.987768,0.907097
0.699038,0.543639,0.98767,0.907006
0.698619,0.543595,0.987571,0.906915
0.6982,0.543552,0.987472,0.906825
0.697781,0.543509,0.987373,0.906734
0.697362,0.543465,0.987275,0.906643
0.696944,0.543422,0.987176,0.906553
0.696526,0.543379,0.987077,0.906462
0.696108,0.543335,0.986979,0.906371
0.69569,0.543292,0.98688,0.906281
0.695273,0.543249,0.986781,0.90619
0.694856,0.543205,0.986682,0.9061
0.694439,0.543162,0.986584,0.906009
0.694022,0.543119,0.986485,0.905918
0.693606,0.543075,0.986386,0.905828
0.69319,0.543032,0.986288,0.905737
0.692774,0.542989,0.986189,0.905647
0.692358,0.542946,0.986091,0.905556
0.691943,0.542902,0.985992,0.905465
0.691528,0.542859,0.985893,0.905375
0.691113,0.542816,0.985795,0.905284
0.690698,0.542772,0.985696,0.905194
0.690284,0.542729,0.985598,0.905103
0.68987,0.542686,0.985499,0.905013
0.689456,0.542643,0.985401,0.904922
0.689042,0.542599,0.985302,0.904832
0.688629,0.542556,0.985203,0.904741
0.688216,0.542513,0.985105,0.904651
0.687803,0.54247,0.985006,0.90456
0.68739,0.542426,0.984908,0.90447
0.687321,0.542383,0.984809,0.904379
0.687253,0.54234,1,0.904289
0.68684,0.542297,0.9999,0.904199
0.686428,0.542253,0.9998,0.904108
0.686016,0.54221,0.9997,0.904018
0.685605,0.542167,0.9996,0.903927
0.685194,0.542124,0.9995,0.903837
0.684782,0.54208,0.9994,0.903747
0.684372,0.542037,0.9993,0.903656
0.683961,0.541994,0.9992,0.903566
0.683551,0.541951,0.9991,0.903476
0.683141,0.541908,0.999,0.903385
0.682731,0.541864,0.998901,0.903295
0.682321,0.541821,0.998801,0.903204
0.681912,0.541778,0.998701,0.903114
0.681503,0.541735,0.998601,0.903024
0.681094,0.541692,0.998501,0.902934
0.680685,0.541648,0.998401,0.902843
0.680277,0.541605,0.998301,0.902753
0.679869,0.541562,0.998202,0.902663
0.679461,0.541519,0.998102,0.902572
0.679053,0.541476,0.998002,0.902482
0.678646,0.541433,0.997902,0.902392
0.678239,0.541389,0.997802,0.902302
0.677832,0.541346,0.997703,0.902211
0.677425,0.541303,0.997603,0.902121
0.677019,0.54126,0.997503,0.902031
0.676612,0.541217,0.997403,0.901941
0.676206,0.541174,0.997304,0.901851
0.675801,0.541131,0.997204,0.90176
0.675395,0.541087,0.997104,0.90167
0.675328,0.541044,0.997004,0.90158
0.67526,0.541001,1,0.90149
0.674855,0.540958,0.9999,0.9014
0.67445,0.540915,0.9998,0.90131
0.674046,0.540872,0.9997,0.90122
0.673641,0.540829,0.9996,0.901129
0.673237,0.540785,0.9995,0.901039
0.672833,0.540742,0.9994,0.900949
0.67243,0.540699,0.9993,0.900859
0.672026,0.540656,0.9992,0.900769
