energy,productivity,fun,hunger
0.838522,0.617336,0.790487,0.756984
0.838438,0.617296,0.81412,0.756909
0.837935,0.617256,0.814039,0.756833
0.837433,0.617215,0.813957,0.756757
0.83693,0.617175,0.813876,0.756681
0.836428,0.617135,0.813795,0.756606
0.835926,0.617095,0.813713,0.75653
0.835425,0.617055,0.813632,0.756455
0.834924,0.617015,0.81355,0.756379
0.834423,0.616974,0.813469,0.756303
0.833922,0.616934,0.813388,0.756228
0.833422,0.616894,0.813306,0.756152
0.832922,0.616854,0.813225,0.756076
0.832422,0.616814,0.813144,0.756001
0.831923,0.616774,0.813062,0.755925
0.831424,0.616734,0.812981,0.75585
0.830925,0.616693,0.8129,0.755774
0.830426,0.616653,0.812819,0.755698
0.829928,0.616613,0.812737,0.755623
0.82943,0.616573,0.812656,0.755547
0.828932,0.616533,0.812575,0.755472
0.828435,0.616493,0.812493,0.755396
0.827938,0.616453,0.812412,0.755321
0.827441,0.616413,0.812331,0.755245
0.826945,0.616372,0.81225,0.75517
0.826862,0.616332,0.812168,0.755094
0.82678,0.616292,0.83645,0.755019
0.826284,0.616252,0.836366,0.754943
0.825788,0.616212,0.836283,0.754868
0.825292,0.616172,0.836199,0.754792
0.824797,0.616132,0.836115,0.754717
0.824302,0.616092,0.836032,0.754641
0.823808,0.616052,0.835948,0.754566
0.823314,0.616012,0.835865,0.75449
0.82282,0.615971,0.835781,0.754415
0.822326,0.615931,0.835697,0.754339
0.821833,0.615891,0.835614,0.754264
0.82134,0.615851,0.83553,0.754188
0.820847,0.615811,0.835447,0.754113
0.820354,0.615771,0.835363,0.754038
0.819862,0.615731,0.83528,0.753962
0.81937,0.615691,0.835196,0.753887
0.819288,0.615651,0.835113,0.753811
0.819207,0.615611,0.86008,0.753736
0.818715,0.615571,0.859994,0.753661
0.818224,0.615531,0.859908,0.753585
0.817733,0.615491,0.859822,0.75351
0.817242,0.615451,0.859736,0.753435
0.816752,0.615411,0.85965,0.753359
0.816262,0.61537,0.859564,0.753284
0.815772,0.61533,0.859478,0.753209
0.815283,0.61529,0.859392,0.753133
0.814794,0.61525,0.859306,0.753058
0.814305,0.61521,0.85922,0.752983
0.813816,0.61517,0.859134,0.752907
0.813328,0.61513,0.859048,0.752832
0.81284,0.61509,0.858962,0.752757
0.812353,0.61505,0.858877,0.752681
0.811865,0.61501,0.858791,0.752606
0.811378,0.61497,0.858705,0.752531
0.811297,0.61493,0.858619,0.752456
0.811216,0.61489,0.884289,0.75238
0.810729,0.61485,0.884201,0.752305
0.810243,0.61481,0.884112,0.75223
0.809757,0.61477,0.884024,0.752155
0.809271,0.61473,0.883935,0.75208
0.808785,0.61469,0.883847,0.752004
0.8083,0.61465,0.883759,0.751929
0.807815,0.61461,0.88367,0.751854
0.80733,0.61457,0.883582,0.751779
0.806846,0.61453,0.883494,0.751704
0.806362,0.61449,0.883405,0.751628
0.805878,0.61445,0.883317,0.751553
0.805395,0.61441,0.883229,0.751478
0.804912,0.61437,0.88314,0.751403
0.804429,0.61433,0.883052,0.751328
0.803946,0.61429,0.882964,0.751253
0.803464,0.61425,0.882875,0.751178
0.802982,0.61421,0.882787,0.751102
0.8025,0.61417,0.882699,0.751027
0.802018,0.61413,0.88261,0.750952
0.801537,0.61409,0.882522,0.750877
0.801457,0.61405,0.882434,0.750802
0.801377,0.61401,0.908816,0.750727
0.800896,0.61397,0.908725,0.750652
0.800416,0.61393,0.908634,0.750577
0.799936,0.61389,0.908543,0.750502
0.799456,0.613851,0.908453,0.750427
0.798976,0.613811,0.908362,0.750352
0.798497,0.613771,0.908271,0.750277
0.798018,0.613731,0.90818,0.750202
0.797539,0.613691,0.908089,0.750127
0.79706,0.613651,0.907998,0.750052
0.796582,0.613611,0.907908,0.749977
0.796104,0.613571,0.907817,0.749902
0.795627,0.613531,0.907726,0.749827
0.795149,0.613491,0.907635,0.749752
0.794672,0.613451,0.907545,0.749677
0.794195,0.613411,0.907454,0.749602
0.794116,0.613371,0.907363,0.749527
0.794037,0.613331,0.93449,0.749452
0.79356,0.613291,0.934397,0.749377
0.793084,0.613252,0.934304,0.749302
0.792608,0.613212,0.93421,0.749227
0.792133,0.613172,0.934117,0.749152
0.791658,0.613132,0.934023,0.749077
0.791183,0.613092,0.93393,0.749002
0.790708,0.613052,0.933837,0.748927
0.790234,0.613012,0.933743,0.748852
0.789759,0.612972,0.93365,0.748778
0.789286,0.612932,0.933556,0.748703
0.788812,0.612892,0.933463,0.748628
0.788339,0.612853,0.93337,0.748553
0.787866,0.612813,0.933276,0.748478
0.787393,0.612773,0.933183,0.748403
0.786921,0.612733,0.93309,0.748328
0.786449,0.612693,0.932996,0.748254
0.785977,0.612653,0.932903,0.748179
0.785505,0.612613,0.93281,0.748104
0.785034,0.612573,0.932717,0.748029
0.784563,0.612534,0.932623,0.747954
0.784092,0.612494,0.93253,0.747879
0.783622,0.612454,0.932437,0.747805
0.783152,0.612414,0.932344,0.74773
0.782682,0.612374,0.93225,0.747655
0.782212,0.612334,0.932157,0.74758
0.781743,0.612294,0.932064,0.747506
0.781274,0.612255,0.931971,0.747431
0.780805,0.612215,0.931877,0.747356
0.780337,0.612175,0.931784,0.747281
0.779869,0.612135,0.931691,0.747207
0.779401,0.612095,0.931598,0.747132
0.778933,0.612055,0.931505,0.747057
0.778466,0.612016,0.931412,0.746983
0.777999,0.611976,0.931318,0.746908
0.777532,0.611936,0.931225,0.746833
0.777066,0.611896,0.931132,0.746758
0.776599,0.611856,0.931039,0.746684
0.776134,0.611816,0.930946,0.746609
0.775668,0.611777,0.930853,0.746534
0.775203,0.611737,0.93076,0.74646
0.774737,0.611697,0.930667,0.746385
0.774273,0.611657,0.930574,0.74631
0.773808,0.611617,0.930481,0.746236
0.773344,0.611578,0.930388,0.746161
0.77288,0.611538,0.930295,0.746087
0.772416,0.611498,0.930201,0.746012
0.771953,0.611458,0.930108,0.745937
0.77149,0.611418,0.930015,0.745863
0.771027,0.611379,0.929922,0.745788
0.770564,0.611339,0.929829,0.745714
0.770102,0.611299,0.929736,0.745639
0.76964,0.611259,0.929643,0.745565
