energy,productivity,fun,hunger
0.642771,0.741839,0.82516,0.657303
0.642707,0.741758,0.84983,0.657237
0.642321,0.741677,0.849745,0.657171
0.641936,0.741597,0.84966,0.657106
0.641551,0.741516,0.849575,0.65704
0.641166,0.741435,0.84949,0.656974
0.640781,0.741355,0.849405,0.656909
0.640397,0.741274,0.84932,0.656843
0.640012,0.741193,0.849235,0.656777
0.639628,0.741113,0.84915,0.656711
0.639245,0.741032,0.849065,0.656646
0.638861,0.740952,0.84898,0.65658
0.638478,0.740871,0.848895,0.656514
0.638095,0.74079,0.848811,0.656449
0.637712,0.74071,0.848726,0.656383
0.637329,0.740629,0.848641,0.656318
0.636947,0.740549,0.848556,0.656252
0.636565,0.740468,0.848471,0.656186
0.636183,0.740388,0.848386,0.656121
0.635801,0.740307,0.848301,0.656055
0.63542,0.740227,0.848217,0.655989
0.635039,0.740146,0.848132,0.655924
0.634658,0.740066,0.848047,0.655858
0.634277,0.739985,0.847962,0.655793
0.633896,0.739905,0.847877,0.655727
0.633516,0.739824,0.847793,0.655662
0.633136,0.739744,0.847708,0.655596
0.632756,0.739663,0.847623,0.65553
0.632377,0.739583,0.847538,0.655465
0.631997,0.739503,0.847453,0.655399
0.631618,0.739422,0.847369,0.655334
0.631239,0.739342,0.847284,0.655268
0.63086,0.739261,0.847199,0.655203
0.630482,0.739181,0.847115,0.655137
0.630104,0.7391,0.84703,0.655072
0.629726,0.73902,0.846945,0.655006
0.629348,0.73894,0.84686,0.654941
0.62897,0.738859,0.846776,0.654875
0.628593,0.738779,0.846691,0.65481
0.628216,0.738699,0.846606,0.654744
0.627839,0.738618,0.846522,0.654679
0.627462,0.738538,0.846437,0.654613
0.627086,0.738458,0.846352,0.654548
0.626709,0.738377,0.846268,0.654482
0.626333,0.738297,0.846183,0.654417
0.625958,0.738217,0.846099,0.654351
0.625582,0.738137,0.846014,0.654286
0.625207,0.738056,0.845929,0.654221
0.624832,0.737976,0.845845,0.654155
0.624457,0.737896,0.84576,0.65409
0.624082,0.737815,0.845676,0.654024
0.623708,0.737735,0.845591,0.653959
0.623334,0.737655,0.845506,0.653894
0.62296,0.737575,0.845422,0.653828
0.622586,0.737495,0.845337,0.653763
0.622212,0.737414,0.845253,0.653697
0.621839,0.737334,0.845168,0.653632
0.621466,0.737254,0.845084,0.653567
0.621093,0.737174,0.844999,0.653501
0.620721,0.737094,0.844915,0.653436
0.620348,0.737013,0.84483,0.653371
0.619976,0.736933,0.844746,0.653305
0.619914,0.736853,0.844661,0.65324
0.619852,0.736773,0.869914,0.653175
0.61948,0.736693,0.869827,0.653109
0.619108,0.736613,0.86974,0.653044
0.618737,0.736533,0.869653,0.652979
0.618366,0.736453,0.869566,0.652913
0.617995,0.736372,0.869479,0.652848
0.617624,0.736292,0.869392,0.652783
0.617253,0.736212,0.869305,0.652718
0.616883,0.736132,0.869218,0.652652
0.616513,0.736052,0.869132,0.652587
0.616143,0.735972,0.869045,0.652522
0.615774,0.735892,0.868958,0.652456
0.615404,0.735812,0.868871,0.652391
