energy,productivity,fun,hunger
0.505521,0.715661,0.635852,0.724268
0.50547,0.715571,0.654862,0.724196
0.505167,0.715481,0.67444,0.724123
0.504864,0.715391,0.694604,0.724051
0.504561,0.715301,0.71537,0.723978
0.504258,0.715211,0.736758,0.723906
0.503956,0.715121,0.736684,0.723834
0.503654,0.715031,0.73661,0.723761
0.503351,0.714941,0.736537,0.723689
0.503049,0.714852,0.736463,0.723616
0.502748,0.714762,0.736389,0.723544
0.502446,0.714672,0.736316,0.723472
0.502145,0.714582,0.736242,0.723399
0.501843,0.714492,0.736169,0.723327
0.501542,0.714402,0.736095,0.723255
0.501241,0.714312,0.736021,0.723182
0.500941,0.714223,0.735948,0.72311
0.50064,0.714133,0.735874,0.723038
0.50034,0.714043,0.735801,0.722965
0.50004,0.713953,0.735727,0.722893
0.49974,0.713863,0.735653,0.722821
0.49944,0.713774,0.73558,0.722749
0.49939,0.713684,0.735506,0.722676
0.49934,0.713594,0.735433,0.722604
0.49904,0.713504,0.735359,0.722532
0.498741,0.713415,0.735286,0.72246
0.498442,0.713325,0.735212,0.722387
0.498143,0.713235,0.735139,0.722315
0.497844,0.713146,0.735065,0.722243
0.497545,0.713056,0.734992,0.722171
0.497247,0.712966,0.734918,0.722098
0.496948,0.712877,0.734845,0.722026
0.49665,0.712787,0.734771,0.721954
0.496352,0.712697,0.734698,0.721882
0.496054,0.712608,0.734624,0.72181
0.495757,0.712518,0.734551,0.721737
0.495459,0.712428,0.734477,0.721665
0.495162,0.712339,0.734404,0.721593
0.494865,0.712249,0.73433,0.721521
0.494568,0.71216,0.734257,0.721449
0.494271,0.71207,0.734183,0.721377
0.493975,0.711981,0.73411,0.721304
0.493678,0.711891,0.734037,0.721232
0.493382,0.711802,0.733963,0.72116
0.493086,0.711712,0.73389,0.721088
0.49279,0.711623,0.733816,0.721016
0.492495,0.711533,0.733743,0.720944
0.492199,0.711444,0.73367,0.720872
0.491904,0.711354,0.733596,0.7208
0.491609,0.711265,0.733523,0.720728
0.490085,0.711886,0.730516,0.720656
0.488566,0.712509,0.727521,0.720583
0.487052,0.713131,0.724538,0.720511
0.485542,0.713755,0.721568,0.720439
0.484037,0.714379,0.71861,0.720367
0.482536,0.715003,0.715664,0.720295
0.481041,0.715628,0.71273,0.720223
0.47955,0.716254,0.709808,0.720151
0.478063,0.71688,0.706898,0.720079
0.476581,0.717506,0.704,0.720007
0.475104,0.718134,0.701114,0.719935
0.473631,0.718761,0.69824,0.719863
0.472163,0.71939,0.695377,0.719791
0.4707,0.720019,0.692527,0.719719
0.469241,0.720648,0.689687,0.719647
0.467786,0.721278,0.68686,0.719575
0.466336,0.721908,0.684044,0.719503
0.464891,0.722539,0.68124,0.719431
0.46345,0.723171,0.678447,0.719359
0.462013,0.723803,0.675666,0.719288
0.460581,0.724436,0.672896,0.719216
0.459153,0.725069,0.670137,0.719144
0.45773,0.725703,0.66739,0.719072
0.456311,0.726337,0.664654,0.719
0.454897,0.726972,0.661929,0.718928
0.453487,0.727608,0.659215,0.718856
0.452081,0.728244,0.656513,0.718784
0.45068,0.72888,0.653821,0.718712
0.449283,0.729517,0.651141,0.71864
0.44789,0.730155,0.648472,0.718569
0.446502,0.730793,0.645813,0.718497
0.445118,0.731432,0.643165,0.718425
0.443738,0.732071,0.640529,0.718353
0.442363,0.732711,0.637903,0.718281
0.440991,0.733352,0.635288,0.718209
0.439625,0.733993,0.632683,0.718138
0.438262,0.734634,0.63009,0.718066
0.436903,0.735277,0.627506,0.717994
0.435549,0.735919,0.624934,0.717922
0.434199,0.736563,0.622372,0.71785
0.432853,0.737206,0.61982,0.717779
0.431511,0.737851,0.617279,0.717707
0.430174,0.738496,0.614749,0.717635
0.42884,0.739141,0.612229,0.717563
