energy,productivity,fun,hunger
0.792556,0.437529,0.789187,0.592315
0.792477,0.437498,0.812781,0.592256
0.792001,0.437468,0.8127,0.592197
0.791526,0.437437,0.812619,0.592138
0.791051,0.437406,0.812538,0.592078
0.790577,0.437375,0.812456,0.592019
0.790102,0.437344,0.812375,0.59196
0.789628,0.437313,0.812294,0.591901
0.789155,0.437282,0.812213,0.591842
0.788681,0.437252,0.812131,0.591782
0.788208,0.437221,0.81205,0.591723
0.787735,0.43719,0.811969,0.591664
0.787262,0.437159,0.811888,0.591605
0.78679,0.437128,0.811807,0.591546
0.786318,0.437097,0.811725,0.591487
0.785846,0.437066,0.811644,0.591427
0.785375,0.437036,0.811563,0.591368
0.784904,0.437005,0.811482,0.591309
0.784433,0.436974,0.811401,0.59125
0.783962,0.436943,0.81132,0.591191
0.783492,0.436912,0.811239,0.591132
0.783022,0.436881,0.811157,0.591073
0.782552,0.436851,0.811076,0.591014
0.782083,0.43682,0.810995,0.590954
0.781613,0.436789,0.810914,0.590895
0.781144,0.436758,0.810833,0.590836
0.781066,0.436727,0.810752,0.590777
0.780988,0.436697,0.834991,0.590718
0.78052,0.436666,0.834907,0.590659
0.780051,0.436635,0.834824,0.5906
0.779583,0.436604,0.834741,0.590541
0.779116,0.436573,0.834657,0.590482
0.778648,0.436543,0.834574,0.590423
0.778181,0.436512,0.83449,0.590364
0.777714,0.436481,0.834407,0.590305
0.777248,0.43645,0.834323,0.590246
0.776781,0.436419,0.83424,0.590187
0.776315,0.436389,0.834156,0.590128
0.77585,0.436358,0.834073,0.590069
0.775384,0.436327,0.83399,0.59001
0.774919,0.436296,0.833906,0.589951
0.774454,0.436265,0.833823,0.589892
0.773989,0.436235,0.833739,0.589833
0.773525,0.436204,0.833656,0.589774
0.773061,0.436173,0.833573,0.589715
0.772597,0.436142,0.833489,0.589656
0.772134,0.436111,0.833406,0.589597
0.77167,0.436081,0.833323,0.589538
0.771207,0.43605,0.833239,0.589479
0.770745,0.436019,0.833156,0.58942
0.770282,0.435988,0.833073,0.589361
0.76982,0.435958,0.832989,0.589302
0.769358,0.435927,0.832906,0.589243
0.768897,0.435896,0.832823,0.589184
0.768435,0.435865,0.832739,0.589125
0.767974,0.435835,0.832656,0.589066
0.767514,0.435804,0.832573,0.589007
0.767053,0.435773,0.83249,0.588949
0.766593,0.435742,0.832406,0.58889
0.766133,0.435712,0.832323,0.588831
0.765673,0.435681,0.83224,0.588772
0.765214,0.43565,0.832157,0.588713
0.764755,0.435619,0.832073,0.588654
0.764296,0.435589,0.83199,0.588595
0.763838,0.435558,0.831907,0.588536
0.763379,0.435527,0.831824,0.588478
0.762921,0.435497,0.831741,0.588419
0.762464,0.435466,0.831658,0.58836
0.762006,0.435435,0.831574,0.588301
0.761549,0.435404,0.831491,0.588242
0.761092,0.435374,0.831408,0.588183
0.760636,0.435343,0.831325,0.588125
0.760179,0.435312,0.831242,0.588066
0.759723,0.435281,0.831159,0.588007
0.759267,0.435251,0.831076,0.587948
0.758812,0.43522,0.830992,0.587889
0.758357,0.435189,0.830909,0.587831
0.757902,0.435159,0.830826,0.587772
0.757447,0.435128,0.830743,0.587713
0.756992,0.435097,0.83066,0.587654
0.756538,0.435067,0.830577,0.587595
0.756084,0.435036,0.830494,0.587537
0.755631,0.435005,0.830411,0.587478
0.755177,0.434974,0.830328,0.587419
0.754724,0.434944,0.830245,0.58736
0.754272,0.434913,0.830162,0.587302
0.753819,0.434882,0.830079,0.587243
0.753367,0.434852,0.829996,0.587184
0.752915,0.434821,0.829913,0.587126
0.752463,0.43479,0.82983,0.587067
0.752012,0.43476,0.829747,0.587008
0.75156,0.434729,0.829664,0.586949
0.75111,0.434698,0.829581,0.586891
