energy,productivity,fun,hunger
0.630152,0.822859,0.7854,0.710817
0.630089,0.822756,0.808881,0.710746
0.629711,0.822652,0.8088,0.710675
0.629333,0.822549,0.808719,0.710603
0.628955,0.822446,0.808638,0.710532
0.628578,0.822342,0.808557,0.710461
0.628201,0.822239,0.808477,0.71039
0.627824,0.822136,0.808396,0.710319
0.627447,0.822032,0.808315,0.710248
0.627071,0.821929,0.808234,0.710177
0.626695,0.821826,0.808153,0.710106
0.626319,0.821723,0.808072,0.710035
0.625943,0.821619,0.807992,0.709964
0.625567,0.821516,0.807911,0.709893
0.625192,0.821413,0.80783,0.709822
0.624817,0.82131,0.807749,0.709751
0.624442,0.821206,0.807669,0.70968
0.624068,0.821103,0.807588,0.709609
0.623693,0.821,0.807507,0.709538
0.623319,0.820897,0.807426,0.709467
0.622945,0.820794,0.807346,0.709396
0.622571,0.82069,0.807265,0.709325
0.622198,0.820587,0.807184,0.709255
0.621824,0.820484,0.807103,0.709184
0.621451,0.820381,0.807023,0.709113
0.621079,0.820278,0.806942,0.709042
0.620706,0.820175,0.806861,0.708971
0.620334,0.820072,0.806781,0.7089
0.619961,0.819969,0.8067,0.708829
0.619589,0.819866,0.806619,0.708758
0.619218,0.819763,0.806539,0.708687
0.618846,0.81966,0.806458,0.708616
0.618475,0.819557,0.806377,0.708546
0.618104,0.819454,0.806297,0.708475
0.617733,0.819351,0.806216,0.708404
0.617362,0.819248,0.806135,0.708333
0.616992,0.819145,0.806055,0.708262
0.616622,0.819042,0.805974,0.708191
0.616252,0.818939,0.805894,0.708121
0.615882,0.818836,0.805813,0.70805
0.615513,0.818733,0.805732,0.707979
0.615143,0.81863,0.805652,0.707908
0.614774,0.818527,0.805571,0.707837
0.614406,0.818425,0.805491,0.707767
0.614037,0.818322,0.80541,0.707696
0.613669,0.818219,0.80533,0.707625
0.6133,0.818116,0.805249,0.707554
0.612932,0.818013,0.805169,0.707484
0.612565,0.81791,0.805088,0.707413
0.612197,0.817808,0.805007,0.707342
0.61183,0.817705,0.804927,0.707271
0.611463,0.817602,0.804846,0.707201
0.611096,0.817499,0.804766,0.70713
0.610729,0.817397,0.804686,0.707059
0.610363,0.817294,0.804605,0.706988
0.609997,0.817191,0.804525,0.706918
0.609631,0.817089,0.804444,0.706847
0.609265,0.816986,0.804364,0.706776
0.6089,0.816883,0.804283,0.706706
0.608534,0.816781,0.804203,0.706635
0.608169,0.816678,0.804122,0.706564
0.607804,0.816575,0.804042,0.706494
0.60744,0.816473,0.803962,0.706423
0.607075,0.81637,0.803881,0.706352
0.607014,0.816267,0.803801,0.706282
0.606954,0.816165,0.827832,0.706211
0.60659,0.816062,0.827749,0.706141
0.606226,0.81596,0.827666,0.70607
0.605862,0.815857,0.827584,0.705999
0.605499,0.815755,0.827501,0.705929
0.605135,0.815652,0.827418,0.705858
0.604772,0.81555,0.827335,0.705788
0.604409,0.815447,0.827253,0.705717
0.604047,0.815345,0.82717,0.705646
0.603684,0.815242,0.827087,0.705576
0.603322,0.81514,0.827005,0.705505
0.60296,0.815037,0.826922,0.705435
0.602598,0.814935,0.826839,0.705364
0.602237,0.814833,0.826757,0.705294
0.601876,0.81473,0.826674,0.705223
0.601515,0.814628,0.826591,0.705153
0.601154,0.814525,0.826509,0.705082
0.600793,0.814423,0.826426,0.705012
0.600433,0.814321,0.826343,0.704941
0.600072,0.814218,0.826261,0.704871
0.599712,0.814116,0.826178,0.7048
0.599353,0.814014,0.826095,0.70473
0.598993,0.813911,0.826013,0.704659
0.598634,0.813809,0.82593,0.704589
0.598574,0.813707,0.825848,0.704518
0.598514,0.813605,0.850538,0.704448
0.598155,0.813502,0.850453,0.704377
0.597796,0.8134,0.850368,0.704307
0.597437,0.813298,0.850283,0.704236
0.597079,0.813196,0.850198,0.704166
0.596721,0.813094,0.850113,0.704096
0.596363,0.812991,0.850028,0.704025
0.596005,0.812889,0.849943,0.703955
0.595647,0.812787,0.849858,0.703884
0.59529,0.812685,0.849773,0.703814
0.594933,0.812583,0.849688,0.703744
0.594576,0.812481,0.849603,0.703673
0.594219,0.812379,0.849518,0.703603
0.593863,0.812277,0.849433,0.703532
0.593506,0.812174,0.849348,0.703462
0.59315,0.812072,0.849263,0.703392
0.592794,0.81197,0.849178,0.703321
0.592439,0.811868,0.849093,0.703251
0.592083,0.811766,0.849008,0.703181
0.591728,0.811664,0.848923,0.70311
0.591373,0.811562,0.848838,0.70304
0.591018,0.81146,0.848754,0.70297
0.590664,0.811358,0.848669,0.7029
0.590309,0.811256,0.848584,0.702829
0.589955,0.811154,0.848499,0.702759
0.589601,0.811052,0.848414,0.702689
0.589247,0.810951,0.848329,0.702618
0.588894,0.810849,0.848244,0.702548
0.588541,0.810747,0.84816,0.702478
0.588188,0.810645,0.848075,0.702408
0.587835,0.810543,0.84799,0.702337
0.587482,0.810441,0.847905,0.702267
0.58713,0.810339,0.84782,0.702197
0.586777,0.810237,0.847736,0.702127
0.586425,0.810136,0.847651,0.702057
0.586073,0.810034,0.847566,0.701986
0.585722,0.809932,0.847481,0.701916
0.58537,0.80983,0.847397,0.701846
0.585019,0.809729,0.847312,0.701776
0.584668,0.809627,0.847227,0.701706
0.584317,0.809525,0.847142,0.701635
0.583967,0.809423,0.847058,0.701565
0.583617,0.809322,0.846973,0.701495
0.583266,0.80922,0.846888,0.701425
0.582916,0.809118,0.846804,0.701355
0.582567,0.809017,0.846719,0.701285
0.582217,0.808915,0.846634,0.701215
0.581868,0.808813,0.84655,0.701144
0.581519,0.808712,0.846465,0.701074
0.58117,0.80861,0.84638,0.701004
0.580821,0.808508,0.846296,0.700934
0.580473,0.808407,0.846211,0.700864
0.580125,0.808305,0.846126,0.700794
0.579777,0.808204,0.846042,0.700724
0.579429,0.808102,0.845957,0.700654
0.579081,0.808,0.845873,0.700584
0.578734,0.807899,0.845788,0.700514
0.578386,0.807797,0.845703,0.700444
0.578039,0.807696,0.845619,0.700374
0.577693,0.807594,0.845534,0.700303
0.577346,0.807493,0.84545,0.700233
0.577,0.807391,0.845365,0.700163
0.576654,0.80729,0.845281,0.700093
0.576596,0.807188,0.845196,0.700023
0.576538,0.807087,0.870465,0.699953
0.576192,0.806986,0.870378,0.699883
0.575847,0.806884,0.870291,0.699813
0.575501,0.806783,0.870204,0.699743
0.575156,0.806681,0.870117,0.699673
0.574811,0.80658,0.87003,0.699604
0.574466,0.806479,0.869943,0.699534
0.574121,0.806377,0.869856,0.699464
0.573777,0.806276,0.869769,0.699394
0.573433,0.806175,0.869682,0.699324
0.573089,0.806073,0.869595,0.699254
0.572745,0.805972,0.869508,0.699184
0.572401,0.805871,0.869421,0.699114
0.572058,0.80577,0.869334,0.699044
0.571715,0.805668,0.869247,0.698974
0.571372,0.805567,0.86916,0.698904
0.571314,0.805466,0.869073,0.698834
0.571257,0.805365,0.895056,0.698764
0.570915,0.805263,0.894966,0.698695
0.570572,0.805162,0.894877,0.698625
0.57023,0.805061,0.894787,0.698555
0.569888,0.80496,0.894698,0.698485
0.569546,0.804859,0.894608,0.698415
0.569204,0.804758,0.894519,0.698345
0.568862,0.804656,0.89443,0.698275
0.568521,0.804555,0.89434,0.698206
0.56818,0.804454,0.894251,0.698136
0.567839,0.804353,0.894161,0.698066
0.567499,0.804252,0.894072,0.697996
0.567158,0.804151,0.893982,0.697926
0.566818,0.80405,0.893893,0.697857
0.566478,0.803949,0.893804,0.697787
0.566138,0.803848,0.893714,0.697717
0.565798,0.803747,0.893625,0.697647
0.565459,0.803646,0.893536,0.697577
0.56512,0.803545,0.893446,0.697508
0.56478,0.803444,0.893357,0.697438
0.564442,0.803343,0.893267,0.697368
0.564103,0.803242,0.893178,0.697299
0.563765,0.803141,0.893089,0.697229
0.563426,0.80304,0.893,0.697159
0.563088,0.802939,0.89291,0.697089
0.562751,0.802838,0.892821,0.69702
0.562413,0.802737,0.892732,0.69695
0.562075,0.802636,0.892642,0.69688
0.561738,0.802536,0.892553,0.696811
0.561401,0.802435,0.892464,0.696741
0.561064,0.802334,0.892375,0.696671
0.560728,0.802233,0.892285,0.696602
0.560391,0.802132,0.892196,0.696532
0.560335,0.802031,0.892107,0.696462
0.560279,0.801931,0.918778,0.696393
0.559943,0.80183,0.918686,0.696323
0.559607,0.801729,0.918595,0.696253
0.559272,0.801628,0.918503,0.696184
0.558936,0.801528,0.918411,0.696114
0.558601,0.801427,0.918319,0.696044
0.558266,0.801326,0.918227,0.695975
0.557931,0.801226,0.918135,0.695905
0.557596,0.801125,0.918043,0.695836
0.557261,0.801024,0.917952,0.695766
0.556927,0.800924,0.91786,0.695696
0.556593,0.800823,0.917768,0.695627
0.556259,0.800722,0.917676,0.695557
0.555925,0.800622,0.917585,0.695488
0.555592,0.800521,0.917493,0.695418
0.555536,0.80042,0.917401,0.695349
0.555481,0.80032,0.944829,0.695279
0.555147,0.800219,0.944734,0.69521
0.554814,0.800119,0.94464,0.69514
0.554481,0.800018,0.944545,0.695071
0.554149,0.799918,0.944451,0.695001
0.553816,0.799817,0.944356,0.694932
0.553484,0.799717,0.944262,0.694862
0.553152,0.799616,0.944167,0.694793
0.55282,0.799516,0.944073,0.694723
0.552488,0.799415,0.943979,0.694654
0.552157,0.799315,0.943884,0.694584
0.551826,0.799214,0.94379,0.694515
0.551495,0.799114,0.943695,0.694445
0.551164,0.799013,0.943601,0.694376
0.550833,0.798913,0.943507,0.694306
0.550503,0.798813,0.943412,0.694237
0.550172,0.798712,0.943318,0.694168
0.549842,0.798612,0.943224,0.694098
0.549512,0.798511,0.943129,0.694029
0.549183,0.798411,0.943035,0.693959
0.548853,0.798311,0.942941,0.69389
0.548524,0.79821,0.942846,0.693821
0.548195,0.79811,0.942752,0.693751
0.547866,0.79801,0.942658,0.693682
0.547537,0.79791,0.942564,0.693612
0.547483,0.797809,0.942469,0.693543
0.547428,0.797709,0.970646,0.693474
0.547099,0.797609,0.970549,0.693404
0.546771,0.797509,0.970452,0.693335
0.546443,0.797408,0.970355,0.693266
0.546115,0.797308,0.970258,0.693196
0.545788,0.797208,0.970161,0.693127
0.54546,0.797108,0.970064,0.693058
0.545133,0.797008,0.969967,0.692988
0.544806,0.796907,0.96987,0.692919
0.544479,0.796807,0.969773,0.69285
0.544152,0.796707,0.969676,0.692781
0.543826,0.796607,0.969579,0.692711
0.5435,0.796507,0.969482,0.692642
0.543174,0.796407,0.969385,0.692573
0.542848,0.796307,0.969288,0.692503
0.542793,0.796207,0.969191,0.692434
0.542739,0.796107,0.998167,0.692365
0.542413,0.796007,0.998068,0.692296
0.542088,0.795907,0.997968,0.692227
0.541763,0.795807,0.997868,0.692157
0.541438,0.795707,0.997768,0.692088
0.541113,0.795607,0.997668,0.692019
0.540788,0.795507,0.997569,0.69195
0.540464,0.795407,0.997469,0.69188
0.54014,0.795307,0.997369,0.691811
0.539816,0.795207,0.997269,0.691742
0.539492,0.795107,0.99717,0.691673
0.539168,0.795007,0.99707,0.691604
0.538845,0.794907,0.99697,0.691535
0.538521,0.794807,0.99687,0.691465
0.538198,0.794707,0.996771,0.691396
0.538144,0.794607,0.996671,0.691327
0.538091,0.794507,1,0.691258
0.537768,0.794408,0.9999,0.691189
0.537445,0.794308,0.9998,0.69112
0.537123,0.794208,0.9997,0.691051
0.5368,0.794108,0.9996,0.690982
0.536478,0.794008,0.9995,0.690912
0.536156,0.793909,0.9994,0.690843
0.535835,0.793809,0.9993,0.690774
0.535513,0.793709,0.9992,0.690705
0.535192,0.793609,0.9991,0.690636
0.534871,0.79351,0.999,0.690567
0.53455,0.79341,0.998901,0.690498
0.534229,0.79331,0.998801,0.690429
0.533909,0.793211,0.998701,0.69036
0.533589,0.793111,0.998601,0.690291
0.533535,0.793011,0.998501,0.690222
0.533482,0.792912,1,0.690153
0.533162,0.792812,0.9999,0.690084
0.532842,0.792712,0.9998,0.690015
0.532522,0.792613,0.9997,0.689946
0.532203,0.792513,0.9996,0.689877
0.531883,0.792413,0.9995,0.689808
0.531564,0.792314,0.9994,0.689739
0.531245,0.792214,0.9993,0.68967
0.530927,0.792115,0.9992,0.689601
0.530608,0.792015,0.9991,0.689532
