energy,productivity,fun,hunger
0.740798,0.810385,0.783743,0.863958
0.740724,0.810286,0.807174,0.863872
0.74028,0.810188,0.807093,0.863786
0.739836,0.810089,0.807013,0.863699
0.739392,0.809991,0.806932,0.863613
0.738948,0.809893,0.806851,0.863527
0.738505,0.809794,0.806771,0.86344
0.738062,0.809696,0.80669,0.863354
0.737619,0.809598,0.806609,0.863268
0.737177,0.809499,0.806529,0.863181
0.736734,0.809401,0.806448,0.863095
0.736292,0.809303,0.806367,0.863009
0.735851,0.809204,0.806287,0.862922
0.735409,0.809106,0.806206,0.862836
0.734968,0.809008,0.806125,0.86275
0.734527,0.80891,0.806045,0.862663
0.734086,0.808811,0.805964,0.862577
0.733646,0.808713,0.805884,0.862491
0.733206,0.808615,0.805803,0.862405
0.732766,0.808517,0.805722,0.862318
0.732326,0.808418,0.805642,0.862232
0.731887,0.80832,0.805561,0.862146
0.731448,0.808222,0.805481,0.86206
0.731009,0.808124,0.8054,0.861974
0.73057,0.808026,0.80532,0.861887
0.730497,0.807928,0.805239,0.861801
0.730424,0.80783,0.829313,0.861715
0.729986,0.807731,0.82923,0.861629
0.729548,0.807633,0.829147,0.861543
0.72911,0.807535,0.829065,0.861456
0.728673,0.807437,0.828982,0.86137
0.728236,0.807339,0.828899,0.861284
0.727799,0.807241,0.828816,0.861198
0.727362,0.807143,0.828733,0.861112
0.726926,0.807045,0.82865,0.861026
0.72649,0.806947,0.828567,0.86094
0.726054,0.806849,0.828484,0.860854
0.725618,0.806751,0.828402,0.860768
0.725183,0.806653,0.828319,0.860681
0.724748,0.806555,0.828236,0.860595
0.724313,0.806457,0.828153,0.860509
0.723879,0.806359,0.82807,0.860423
0.723444,0.806261,0.827987,0.860337
0.72301,0.806163,0.827905,0.860251
0.722576,0.806065,0.827822,0.860165
0.722143,0.805968,0.827739,0.860079
0.72171,0.80587,0.827656,0.859993
0.721277,0.805772,0.827573,0.859907
0.720844,0.805674,0.827491,0.859821
0.720411,0.805576,0.827408,0.859735
0.719979,0.805478,0.827325,0.859649
0.719547,0.80538,0.827243,0.859563
0.719116,0.805283,0.82716,0.859477
0.718684,0.805185,0.827077,0.859391
0.718253,0.805087,0.826994,0.859305
0.717822,0.804989,0.826912,0.859219
0.717391,0.804891,0.826829,0.859134
0.716961,0.804794,0.826746,0.859048
0.716531,0.804696,0.826664,0.858962
0.716101,0.804598,0.826581,0.858876
0.715671,0.804501,0.826498,0.85879
0.715242,0.804403,0.826416,0.858704
0.714813,0.804305,0.826333,0.858618
0.714384,0.804207,0.82625,0.858532
0.713955,0.80411,0.826168,0.858446
0.713884,0.804012,0.826085,0.858361
0.713813,0.803914,0.850783,0.858275
0.713384,0.803817,0.850698,0.858189
0.712956,0.803719,0.850612,0.858103
0.712529,0.803622,0.850527,0.858017
0.712101,0.803524,0.850442,0.857932
0.711674,0.803426,0.850357,0.857846
0.711247,0.803329,0.850272,0.85776
0.71082,0.803231,0.850187,0.857674
0.710394,0.803134,0.850102,0.857588
0.709968,0.803036,0.850017,0.857503
0.709542,0.802939,0.849932,0.857417
0.709116,0.802841,0.849847,0.857331
0.708691,0.802744,0.849762,0.857245
0.708265,0.802646,0.849677,0.85716
0.70784,0.802549,0.849592,0.857074
0.707416,0.802451,0.849507,0.856988
0.706991,0.802354,0.849422,0.856903
0.706567,0.802256,0.849337,0.856817
0.706143,0.802159,0.849252,0.856731
0.70572,0.802061,0.849168,0.856646
0.705296,0.801964,0.849083,0.85656
0.704873,0.801867,0.848998,0.856474
0.70445,0.801769,0.848913,0.856389
0.704028,0.801672,0.848828,0.856303
0.703605,0.801574,0.848743,0.856217
0.703183,0.801477,0.848658,0.856132
0.702761,0.80138,0.848573,0.856046
0.70234,0.801282,0.848488,0.85596
0.701918,0.801185,0.848404,0.855875
0.701497,0.801088,0.848319,0.855789
0.701076,0.800991,0.848234,0.855704
0.700656,0.800893,0.848149,0.855618
0.700235,0.800796,0.848064,0.855533
0.699815,0.800699,0.847979,0.855447
0.699395,0.800602,0.847895,0.855361
0.698976,0.800504,0.84781,0.855276
0.698556,0.800407,0.847725,0.85519
0.698137,0.80031,0.84764,0.855105
0.697718,0.800213,0.847556,0.855019
0.6973,0.800115,0.847471,0.854934
0.696882,0.800018,0.847386,0.854848
0.696463,0.799921,0.847301,0.854763
0.696046,0.799824,0.847217,0.854677
0.695628,0.799727,0.847132,0.854592
0.695211,0.79963,0.847047,0.854507
0.694794,0.799533,0.846962,0.854421
0.694377,0.799436,0.846878,0.854336
0.694307,0.799338,0.846793,0.85425
0.694238,0.799241,0.87211,0.854165
0.693821,0.799144,0.872022,0.854079
0.693405,0.799047,0.871935,0.853994
0.692989,0.79895,0.871848,0.853909
0.692573,0.798853,0.871761,0.853823
0.692158,0.798756,0.871674,0.853738
0.691743,0.798659,0.871587,0.853652
0.691328,0.798562,0.871499,0.853567
0.690913,0.798465,0.871412,0.853482
0.690498,0.798368,0.871325,0.853396
0.690084,0.798271,0.871238,0.853311
0.68967,0.798174,0.871151,0.853226
0.689256,0.798077,0.871064,0.85314
0.688843,0.79798,0.870977,0.853055
0.688429,0.797883,0.87089,0.85297
0.688016,0.797787,0.870802,0.852884
0.687604,0.79769,0.870715,0.852799
0.687191,0.797593,0.870628,0.852714
0.686779,0.797496,0.870541,0.852629
0.686367,0.797399,0.870454,0.852543
0.685955,0.797302,0.870367,0.852458
0.685543,0.797205,0.87028,0.852373
0.685132,0.797109,0.870193,0.852288
0.684721,0.797012,0.870106,0.852202
0.68431,0.796915,0.870019,0.852117
0.6839,0.796818,0.869932,0.852032
0.683489,0.796721,0.869845,0.851947
0.683079,0.796625,0.869758,0.851862
0.68267,0.796528,0.869671,0.851776
0.68226,0.796431,0.869584,0.851691
0.681851,0.796334,0.869497,0.851606
0.681442,0.796238,0.86941,0.851521
0.681033,0.796141,0.869323,0.851436
0.680624,0.796044,0.869236,0.851351
0.680216,0.795948,0.869149,0.851265
0.679808,0.795851,0.869062,0.85118
0.6794,0.795754,0.868976,0.851095
0.678992,0.795658,0.868889,0.85101
0.678585,0.795561,0.868802,0.850925
0.678178,0.795464,0.868715,0.85084
0.677771,0.795368,0.868628,0.850755
0.677364,0.795271,0.868541,0.85067
0.676958,0.795175,0.868454,0.850585
0.676552,0.795078,0.868367,0.8505
0.676146,0.794982,0.868281,0.850414
0.67574,0.794885,0.868194,0.850329
0.675335,0.794788,0.868107,0.850244
0.67493,0.794692,0.86802,0.850159
0.674525,0.794595,0.867933,0.850074
0.67412,0.794499,0.867847,0.849989
0.673716,0.794402,0.86776,0.849904
0.673311,0.794306,0.867673,0.849819
0.672907,0.794209,0.867586,0.849734
0.67284,0.794113,0.867499,0.849649
0.672773,0.794017,0.893435,0.849564
0.672369,0.79392,0.893346,0.84948
0.671966,0.793824,0.893256,0.849395
0.671563,0.793727,0.893167,0.84931
0.67116,0.793631,0.893078,0.849225
0.670757,0.793535,0.892988,0.84914
0.670355,0.793438,0.892899,0.849055
0.669953,0.793342,0.89281,0.84897
0.669551,0.793245,0.892721,0.848885
0.669149,0.793149,0.892631,0.8488
0.668747,0.793053,0.892542,0.848715
0.668346,0.792956,0.892453,0.84863
0.667945,0.79286,0.892364,0.848546
0.667545,0.792764,0.892274,0.848461
0.667144,0.792668,0.892185,0.848376
0.666744,0.792571,0.892096,0.848291
0.666344,0.792475,0.892007,0.848206
