energy,productivity,fun,hunger
0.630615,0.648692,0.545251,0.582586
0.630551,0.648646,0.561553,0.582528
0.630173,0.6486,0.578341,0.582469
0.629795,0.648555,0.595632,0.582411
0.629417,0.648509,0.61344,0.582353
0.62904,0.648463,0.63178,0.582295
0.628662,0.648417,0.650668,0.582236
0.628285,0.648371,0.670121,0.582178
0.627908,0.648326,0.690156,0.58212
0.627531,0.64828,0.710789,0.582062
0.627155,0.648234,0.73204,0.582004
0.626779,0.648188,0.731966,0.581945
0.626403,0.648142,0.731893,0.581887
0.626027,0.648097,0.73182,0.581829
0.625651,0.648051,0.731747,0.581771
0.625276,0.648005,0.731674,0.581713
0.624901,0.647959,0.7316,0.581654
0.624526,0.647913,0.731527,0.581596
0.624151,0.647868,0.731454,0.581538
0.623777,0.647822,0.731381,0.58148
0.623402,0.647776,0.731308,0.581422
0.623028,0.64773,0.731235,0.581364
0.622655,0.647685,0.731162,0.581306
0.622281,0.647639,0.731088,0.581247
0.621908,0.647593,0.731015,0.581189
0.621535,0.647547,0.730942,0.581131
0.621162,0.647502,0.730869,0.581073
0.620789,0.647456,0.730796,0.581015
0.620417,0.64741,0.730723,0.580957
0.620044,0.647364,0.73065,0.580899
0.619672,0.647319,0.730577,0.580841
0.619301,0.647273,0.730504,0.580783
0.618929,0.647227,0.730431,0.580724
0.618558,0.647182,0.730358,0.580666
0.618496,0.647136,0.730285,0.580608
0.618434,0.64709,0.730212,0.58055
0.618372,0.647044,0.730139,0.580492
0.61831,0.646999,0.730066,0.580434
0.618249,0.646953,0.729993,0.580376
0.618187,0.646907,0.72992,0.580318
0.618125,0.646862,0.729847,0.58026
0.618063,0.646816,0.729774,0.580202
0.618001,0.64677,0.729701,0.580144
0.61794,0.646724,0.729628,0.580086
0.617878,0.646679,0.729555,0.580028
0.617816,0.646633,0.729482,0.57997
0.617754,0.646587,0.729409,0.579912
0.617692,0.646542,0.729336,0.579854
0.617631,0.646496,0.729263,0.579796
0.617569,0.64645,0.72919,0.579738
0.617507,0.646405,0.729117,0.57968
0.617445,0.646359,0.729044,0.579622
0.617384,0.646313,0.728971,0.579564
0.617322,0.646268,0.728898,0.579506
0.61726,0.646222,0.728825,0.579448
0.617198,0.646176,0.728753,0.57939
0.617137,0.646131,0.72868,0.579332
0.617075,0.646085,0.728607,0.579274
0.617013,0.64604,0.728534,0.579216
0.616952,0.645994,0.728461,0.579159
0.61689,0.645948,0.728388,0.579101
0.616828,0.645903,0.728315,0.579043
0.616766,0.645857,0.728243,0.578985
0.616705,0.645811,0.72817,0.578927
0.616643,0.645766,0.728097,0.578869
0.616581,0.64572,0.728024,0.578811
0.61652,0.645674,0.727951,0.578753
0.616458,0.645629,0.727879,0.578695
0.616397,0.645583,0.727806,0.578638
0.616335,0.645538,0.727733,0.57858
0.616273,0.645492,0.72766,0.578522
0.616212,0.645446,0.727587,0.578464
0.61615,0.645401,0.727515,0.578406
0.616088,0.645355,0.727442,0.578348
0.616027,0.64531,0.727369,0.57829
0.615965,0.645264,0.727296,0.578233
0.615904,0.645218,0.727224,0.578175
0.615842,0.645173,0.727151,0.578117
0.61578,0.645127,0.727078,0.578059
0.615719,0.645082,0.727006,0.578001
0.615657,0.645036,0.726933,0.577944
0.615596,0.644991,0.72686,0.577886
0.615534,0.644945,0.726788,0.577828
0.615473,0.6449,0.726715,0.57777
0.615411,0.644854,0.726642,0.577712
0.615349,0.644808,0.72657,0.577655
0.615288,0.644763,0.726497,0.577597
0.615226,0.644717,0.726424,0.577539
0.615165,0.644672,0.726352,0.577481
0.615103,0.644626,0.726279,0.577424
0.615042,0.644581,0.726206,0.577366
0.61498,0.644535,0.726134,0.577308
0.614919,0.64449,0.726061,0.57725
0.614857,0.644444,0.725988,0.577193
0.614796,0.644399,0.725916,0.577135
0.614734,0.644353,0.725843,0.577077
0.614673,0.644307,0.725771,0.57702
0.614611,0.644262,0.725698,0.576962
0.61455,0.644216,0.725626,0.576904
0.614489,0.644171,0.725553,0.576846
0.614427,0.644125,0.72548,0.576789
0.614366,0.64408,0.725408,0.576731
0.614304,0.644034,0.725335,0.576673
0.614243,0.643989,0.725263,0.576616
0.614181,0.643943,0.72519,0.576558
0.61412,0.643898,0.725118,0.5765
0.614059,0.643852,0.725045,0.576443
0.613997,0.643807,0.724973,0.576385
0.613936,0.643762,0.7249,0.576327
0.613874,0.643716,0.724828,0.57627
0.613813,0.643671,0.724755,0.576212
0.613752,0.643625,0.724683,0.576155
0.61369,0.64358,0.72461,0.576097
0.613629,0.643534,0.724538,0.576039
0.613567,0.643489,0.724465,0.575982
0.613506,0.643443,0.724393,0.575924
0.613445,0.643398,0.724321,0.575867
0.613383,0.643352,0.724248,0.575809
0.613322,0.643307,0.724176,0.575751
0.613261,0.643261,0.724103,0.575694
0.613199,0.643216,0.724031,0.575636
0.613138,0.643171,0.723958,0.575579
0.613077,0.643125,0.723886,0.575521
0.613015,0.64308,0.723814,0.575464
0.612954,0.643034,0.723741,0.575406
0.612893,0.642989,0.723669,0.575348
0.612832,0.642943,0.723597,0.575291
0.61277,0.642898,0.723524,0.575233
0.612709,0.642853,0.723452,0.575176
0.612648,0.642807,0.723379,0.575118
0.612586,0.642762,0.723307,0.575061
0.612525,0.642716,0.723235,0.575003
0.612464,0.642671,0.723162,0.574946
0.612403,0.642626,0.72309,0.574888
0.612341,0.64258,0.723018,0.574831
0.61228,0.642535,0.722946,0.574773
0.612219,0.642489,0.722873,0.574716
0.612158,0.642444,0.722801,0.574658
0.612097,0.642399,0.722729,0.574601
0.612035,0.642353,0.722656,0.574544
0.611974,0.642308,0.722584,0.574486
0.611913,0.642262,0.722512,0.574429
0.611852,0.642217,0.72244,0.574371
0.611791,0.642172,0.722367,0.574314
0.611729,0.642126,0.722295,0.574256
0.611668,0.642081,0.722223,0.574199
0.611607,0.642036,0.722151,0.574141
0.611546,0.64199,0.722079,0.574084
0.611485,0.641945,0.722006,0.574027
0.611424,0.6419,0.721934,0.573969
0.611362,0.641854,0.721862,0.573912
0.611301,0.641809,0.72179,0.573854
0.61124,0.641764,0.721718,0.573797
0.611179,0.641718,0.721645,0.57374
0.611118,0.641673,0.721573,0.573682
0.611057,0.641628,0.721501,0.573625
