energy,productivity,fun,hunger
0.60515,0.681117,0.723783,0.630572
0.60509,0.681053,0.723711,0.630509
0.604727,0.680989,0.723638,0.630446
0.604364,0.680925,0.723566,0.630383
0.604001,0.680861,0.723493,0.63032
0.603639,0.680797,0.723421,0.630257
0.603277,0.680733,0.723349,0.630194
0.602915,0.680669,0.723276,0.630131
0.602553,0.680605,0.723204,0.630068
0.602192,0.680541,0.723132,0.630005
0.60183,0.680477,0.723059,0.629942
0.601469,0.680413,0.722987,0.629879
0.601108,0.680349,0.722915,0.629816
0.600748,0.680285,0.722843,0.629753
0.600387,0.680221,0.72277,0.62969
0.600027,0.680157,0.722698,0.629627
0.599667,0.680093,0.722626,0.629564
0.599307,0.680029,0.722553,0.629501
0.598948,0.679965,0.722481,0.629438
0.598589,0.679901,0.722409,0.629375
0.598229,0.679837,0.722337,0.629312
0.597871,0.679773,0.722264,0.629249
0.597512,0.679709,0.722192,0.629186
0.597153,0.679646,0.72212,0.629123
0.596795,0.679582,0.722048,0.629061
0.596437,0.679518,0.721976,0.628998
0.596079,0.679454,0.721903,0.628935
0.595722,0.67939,0.721831,0.628872
0.595364,0.679326,0.721759,0.628809
0.595007,0.679262,0.721687,0.628746
0.59465,0.679198,0.721615,0.628683
0.594293,0.679135,0.721543,0.62862
0.593937,0.679071,0.72147,0.628558
0.59358,0.679007,0.721398,0.628495
0.593224,0.678943,0.721326,0.628432
0.592868,0.678879,0.721254,0.628369
0.592513,0.678815,0.721182,0.628306
0.592157,0.678752,0.72111,0.628243
0.591802,0.678688,0.721038,0.62818
0.591447,0.678624,0.720965,0.628118
0.591092,0.67856,0.720893,0.628055
0.590737,0.678496,0.720821,0.627992
0.590383,0.678433,0.720749,0.627929
0.590029,0.678369,0.720677,0.627866
0.589675,0.678305,0.720605,0.627804
0.589321,0.678241,0.720533,0.627741
0.588967,0.678178,0.720461,0.627678
0.588614,0.678114,0.720389,0.627615
0.588261,0.67805,0.720317,0.627553
0.587908,0.677986,0.720245,0.62749
0.587555,0.677923,0.720173,0.627427
0.587203,0.677859,0.720101,0.627364
0.586851,0.677795,0.720029,0.627302
0.586498,0.677731,0.719957,0.627239
0.586147,0.677668,0.719885,0.627176
0.585795,0.677604,0.719813,0.627113
0.585443,0.67754,0.719741,0.627051
0.585092,0.677477,0.719669,0.626988
0.584741,0.677413,0.719597,0.626925
0.58439,0.677349,0.719525,0.626863
0.58404,0.677286,0.719453,0.6268
0.583689,0.677222,0.719381,0.626737
0.583047,0.677835,0.71787,0.626675
0.582406,0.678449,0.716363,0.626612
0.581766,0.679064,0.714859,0.626549
0.581126,0.679679,0.713358,0.626487
0.580486,0.680295,0.71186,0.626424
0.579848,0.680911,0.710365,0.626361
0.57921,0.681528,0.708874,0.626299
0.578573,0.682145,0.707385,0.626236
0.577937,0.682763,0.7059,0.626173
0.577301,0.683382,0.704417,0.626111
0.576666,0.684001,0.702938,0.626048
0.576032,0.684621,0.701462,0.625986
0.575398,0.685241,0.699989,0.625923
0.574765,0.685861,0.698519,0.62586
0.574133,0.686483,0.697053,0.625798
0.573502,0.687105,0.695589,0.625735
0.572871,0.687727,0.694128,0.625673
0.572241,0.68835,0.692671,0.62561
0.571611,0.688974,0.691216,0.625548
0.570983,0.689598,0.689765,0.625485
0.570355,0.690223,0.688317,0.625422
0.569727,0.690848,0.686871,0.62536
0.569101,0.691474,0.685429,0.625297
0.568475,0.6921,0.68399,0.625235
0.567849,0.692727,0.682554,0.625172
0.567225,0.693355,0.68112,0.62511
0.566601,0.693983,0.67969,0.625047
0.565978,0.694611,0.678263,0.624985
0.565355,0.695241,0.676839,0.624922
0.564733,0.69587,0.675417,0.62486
0.564112,0.696501,0.673999,0.624797
0.563492,0.697132,0.672584,0.624735
0.562872,0.697763,0.671172,0.624672
0.562253,0.698395,0.669762,0.62461
0.561635,0.699028,0.668356,0.624547
0.561017,0.699661,0.666953,0.624485
0.5604,0.700295,0.665552,0.624422
