energy,productivity,fun,hunger
0.740793,0.791629,0.85457,0.745455
0.740719,0.791559,0.880119,0.74538
0.740275,0.791489,0.880031,0.745306
0.73983,0.791419,0.879943,0.745231
0.739387,0.79135,0.879855,0.745157
0.738943,0.79128,0.879767,0.745082
0.7385,0.79121,0.879679,0.745007
0.738057,0.79114,0.879591,0.744933
0.737614,0.791071,0.879503,0.744858
0.737171,0.791001,0.879415,0.744784
0.736729,0.790931,0.879327,0.74471
0.736287,0.790861,0.879239,0.744635
0.735845,0.790792,0.879151,0.744561
0.735404,0.790722,0.879063,0.744486
0.734963,0.790652,0.878975,0.744412
0.734522,0.790583,0.878888,0.744337
0.734081,0.790513,0.8788,0.744263
0.733641,0.790443,0.878712,0.744188
0.7332,0.790373,0.878624,0.744114
0.732761,0.790304,0.878536,0.74404
0.732321,0.790234,0.878448,0.743965
0.731882,0.790164,0.87836,0.743891
0.731442,0.790095,0.878273,0.743816
0.731004,0.790025,0.878185,0.743742
0.730565,0.789956,0.878097,0.743668
0.730127,0.789886,0.878009,0.743593
0.729689,0.789816,0.877921,0.743519
0.729251,0.789747,0.877833,0.743445
0.728813,0.789677,0.877746,0.74337
0.728376,0.789607,0.877658,0.743296
0.727939,0.789538,0.87757,0.743222
0.727502,0.789468,0.877482,0.743147
0.727066,0.789399,0.877395,0.743073
0.72663,0.789329,0.877307,0.742999
0.726194,0.789259,0.877219,0.742924
0.725758,0.78919,0.877131,0.74285
0.725323,0.78912,0.877044,0.742776
0.724888,0.789051,0.876956,0.742701
0.724453,0.788981,0.876868,0.742627
0.724018,0.788912,0.876781,0.742553
0.723584,0.788842,0.876693,0.742479
0.72315,0.788773,0.876605,0.742404
0.722716,0.788703,0.876518,0.74233
0.722282,0.788634,0.87643,0.742256
0.721849,0.788564,0.876342,0.742182
0.721777,0.788495,0.876255,0.742107
0.721704,0.788425,0.902452,0.742033
0.721271,0.788356,0.902362,0.741959
0.720839,0.788286,0.902272,0.741885
0.720406,0.788217,0.902181,0.741811
0.719974,0.788147,0.902091,0.741736
0.719542,0.788078,0.902001,0.741662
0.71911,0.788008,0.901911,0.741588
0.718679,0.787939,0.901821,0.741514
0.718248,0.787869,0.90173,0.74144
0.717817,0.7878,0.90164,0.741366
0.717386,0.78773,0.90155,0.741292
0.716956,0.787661,0.90146,0.741217
0.716526,0.787591,0.90137,0.741143
0.716096,0.787522,0.90128,0.741069
0.715666,0.787453,0.901189,0.740995
0.715237,0.787383,0.901099,0.740921
0.715165,0.787314,0.901009,0.740847
0.715094,0.787244,0.927947,0.740773
0.714665,0.787175,0.927854,0.740699
0.714236,0.787106,0.927761,0.740625
0.713808,0.787036,0.927668,0.740551
0.713379,0.786967,0.927576,0.740477
0.712951,0.786897,0.927483,0.740403
0.712524,0.786828,0.92739,0.740328
0.712096,0.786759,0.927297,0.740254
0.711669,0.786689,0.927205,0.74018
0.711242,0.78662,0.927112,0.740106
0.710815,0.786551,0.927019,0.740032
0.710389,0.786481,0.926927,0.739958
0.709963,0.786412,0.926834,0.739884
0.709537,0.786343,0.926741,0.73981
0.709111,0.786273,0.926648,0.739736
0.708685,0.786204,0.926556,0.739662
0.70826,0.786135,0.926463,0.739588
0.707835,0.786066,0.92637,0.739515
0.707411,0.785996,0.926278,0.739441
0.706986,0.785927,0.926185,0.739367
0.706562,0.785858,0.926093,0.739293
0.706138,0.785788,0.926,0.739219
0.705715,0.785719,0.925907,0.739145
0.705291,0.78565,0.925815,0.739071
0.704868,0.785581,0.925722,0.738997
0.704445,0.785511,0.92563,0.738923
0.704023,0.785442,0.925537,0.738849
0.7036,0.785373,0.925445,0.738775
0.703178,0.785304,0.925352,0.738701
0.702756,0.785234,0.925259,0.738628
0.702335,0.785165,0.925167,0.738554
0.701913,0.785096,0.925074,0.73848
0.701492,0.785027,0.924982,0.738406
0.701071,0.784958,0.924889,0.738332
0.700651,0.784888,0.924797,0.738258
0.700581,0.784819,0.924704,0.738185
0.70051,0.78475,0.95235,0.738111
0.70009,0.784681,0.952255,0.738037
0.69967,0.784612,0.95216,0.737963
0.69925,0.784543,0.952065,0.737889
0.698831,0.784473,0.951969,0.737815
0.698412,0.784404,0.951874,0.737742
0.697993,0.784335,0.951779,0.737668
0.697574,0.784266,0.951684,0.737594
0.697155,0.784197,0.951589,0.73752
0.696737,0.784128,0.951494,0.737447
0.696319,0.784059,0.951398,0.737373
0.695901,0.783989,0.951303,0.737299
0.695484,0.78392,0.951208,0.737225
0.695067,0.783851,0.951113,0.737152
0.69465,0.783782,0.951018,0.737078
0.694233,0.783713,0.950923,0.737004
0.693816,0.783644,0.950828,0.736931
0.6934,0.783575,0.950733,0.736857
0.692984,0.783506,0.950638,0.736783
0.692568,0.783437,0.950542,0.73671
0.692153,0.783368,0.950447,0.736636
0.691738,0.783299,0.950352,0.736562
0.691323,0.78323,0.950257,0.736489
0.690908,0.783161,0.950162,0.736415
0.690493,0.783092,0.950067,0.736341
0.690079,0.783022,0.949972,0.736268
0.689665,0.782953,0.949877,0.736194
0.689251,0.782884,0.949782,0.73612
0.688838,0.782815,0.949687,0.736047
0.688424,0.782746,0.949592,0.735973
0.688356,0.782677,0.949497,0.7359
0.688287,0.782608,0.977885,0.735826
0.687874,0.782539,0.977787,0.735752
0.687461,0.78247,0.977689,0.735679
0.687049,0.782401,0.977591,0.735605
0.686636,0.782333,0.977493,0.735532
0.686225,0.782264,0.977396,0.735458
0.685813,0.782195,0.977298,0.735385
0.685401,0.782126,0.9772,0.735311
0.68499,0.782057,0.977103,0.735238
0.684579,0.781988,0.977005,0.735164
0.684168,0.781919,0.976907,0.73509
0.683758,0.78185,0.976809,0.735017
0.683348,0.781781,0.976712,0.734943
0.682938,0.781712,0.976614,0.73487
0.682528,0.781643,0.976516,0.734796
0.68246,0.781574,0.976419,0.734723
0.682392,0.781505,1,0.73465
0.681982,0.781436,0.9999,0.734576
0.681573,0.781368,0.9998,0.734503
0.681164,0.781299,0.9997,0.734429
0.680755,0.78123,0.9996,0.734356
0.680347,0.781161,0.9995,0.734282
0.679939,0.781092,0.9994,0.734209
0.679531,0.781023,0.9993,0.734135
0.679123,0.780954,0.9992,0.734062
0.678716,0.780886,0.9991,0.733989
0.678309,0.780817,0.999,0.733915
0.677902,0.780748,0.998901,0.733842
0.677495,0.780679,0.998801,0.733768
