energy,productivity,fun,hunger
0.793934,0.725259,0.850756,0.72588
0.793854,0.725207,0.876191,0.725808
0.793378,0.725155,0.876103,0.725735
0.792902,0.725102,0.876015,0.725662
0.792426,0.72505,0.875928,0.72559
0.791951,0.724997,0.87584,0.725517
0.791476,0.724945,0.875753,0.725445
0.791001,0.724892,0.875665,0.725372
0.790526,0.72484,0.875578,0.7253
0.790052,0.724788,0.87549,0.725227
0.789578,0.724735,0.875402,0.725155
0.789104,0.724683,0.875315,0.725082
0.788631,0.72463,0.875227,0.72501
0.788158,0.724578,0.87514,0.724937
0.787685,0.724526,0.875052,0.724865
0.787212,0.724473,0.874965,0.724792
0.78674,0.724421,0.874877,0.72472
0.786268,0.724368,0.87479,0.724647
0.785796,0.724316,0.874702,0.724575
0.785325,0.724264,0.874615,0.724502
0.784854,0.724211,0.874527,0.72443
0.784383,0.724159,0.87444,0.724357
0.783912,0.724107,0.874353,0.724285
0.783442,0.724054,0.874265,0.724212
0.782972,0.724002,0.874178,0.72414
0.782502,0.723949,0.87409,0.724068
0.782033,0.723897,0.874003,0.723995
0.781564,0.723845,0.873915,0.723923
0.781095,0.723792,0.873828,0.72385
0.780626,0.72374,0.873741,0.723778
0.780158,0.723688,0.873653,0.723706
0.77969,0.723635,0.873566,0.723633
0.779222,0.723583,0.873479,0.723561
0.778755,0.723531,0.873391,0.723489
0.778287,0.723478,0.873304,0.723416
0.778209,0.723426,0.873217,0.723344
0.778132,0.723374,0.899323,0.723272
0.777665,0.723322,0.899233,0.723199
0.777198,0.723269,0.899143,0.723127
0.776732,0.723217,0.899053,0.723055
0.776266,0.723165,0.898963,0.722982
0.7758,0.723112,0.898874,0.72291
0.775335,0.72306,0.898784,0.722838
0.77487,0.723008,0.898694,0.722765
0.774405,0.722955,0.898604,0.722693
0.77394,0.722903,0.898514,0.722621
0.773476,0.722851,0.898424,0.722549
0.773012,0.722799,0.898334,0.722476
0.772548,0.722746,0.898244,0.722404
0.772085,0.722694,0.898155,0.722332
0.772007,0.722642,0.898065,0.72226
0.77193,0.72259,0.924914,0.722187
0.771467,0.722537,0.924822,0.722115
0.771004,0.722485,0.924729,0.722043
0.770542,0.722433,0.924637,0.721971
0.770079,0.722381,0.924544,0.721899
0.769617,0.722328,0.924452,0.721826
0.769156,0.722276,0.924359,0.721754
0.768694,0.722224,0.924267,0.721682
0.768233,0.722172,0.924175,0.72161
0.767772,0.722119,0.924082,0.721538
0.767311,0.722067,0.92399,0.721465
0.766851,0.722015,0.923897,0.721393
0.766391,0.721963,0.923805,0.721321
0.765931,0.721911,0.923713,0.721249
0.765855,0.721858,0.92362,0.721177
0.765778,0.721806,0.951234,0.721105
0.765319,0.721754,0.951139,0.721033
0.764859,0.721702,0.951043,0.720961
0.764401,0.72165,0.950948,0.720889
