energy,productivity,fun,hunger
0.688688,0.999921,0.45898,0.660047
0.688619,0.999842,0.472702,0.659981
0.688206,0.999764,0.486835,0.659915
0.687793,0.999685,0.50139,0.659849
0.687381,0.999606,0.51638,0.659783
0.686968,0.999527,0.531818,0.659717
0.686556,0.999448,0.547718,0.659651
0.686144,0.99937,0.564093,0.659585
0.685732,0.999291,0.580958,0.659519
0.685321,0.999212,0.598326,0.659453
0.68491,0.999133,0.616215,0.659388
0.684499,0.999055,0.634638,0.659322
0.684088,0.998976,0.653611,0.659256
0.683678,0.998897,0.673152,0.65919
0.683268,0.998818,0.693278,0.659124
0.682858,0.99874,0.714004,0.659058
0.682448,0.998661,0.735351,0.658992
0.682039,0.998582,0.735278,0.658926
0.681629,0.998504,0.735204,0.65886
0.681221,0.998425,0.73513,0.658794
0.680812,0.998346,0.735057,0.658728
0.680403,0.998268,0.734983,0.658663
0.679995,0.998189,0.73491,0.658597
0.679587,0.99811,0.734836,0.658531
0.679179,0.998032,0.734763,0.658465
0.678772,0.997953,0.73469,0.658399
0.678365,0.997874,0.734616,0.658333
0.677958,0.997796,0.734543,0.658267
0.677551,0.997717,0.734469,0.658202
0.677145,0.997638,0.734396,0.658136
0.676738,0.99756,0.734322,0.65807
0.676332,0.997481,0.734249,0.658004
0.675927,0.997402,0.734175,0.657938
0.675521,0.997324,0.734102,0.657873
0.675116,0.997245,0.734029,0.657807
0.674711,0.997167,0.733955,0.657741
0.674306,0.997088,0.733882,0.657675
0.673901,0.997009,0.733808,0.657609
0.673497,0.996931,0.733735,0.657544
0.673093,0.996852,0.733662,0.657478
0.672689,0.996774,0.733588,0.657412
0.672286,0.996695,0.733515,0.657346
0.671882,0.996617,0.733442,0.657281
0.671479,0.996538,0.733368,0.657215
0.671076,0.996459,0.733295,0.657149
0.670674,0.996381,0.733222,0.657084
0.670271,0.996302,0.733148,0.657018
0.669869,0.996224,0.733075,0.656952
0.669467,0.996145,0.733002,0.656886
0.6694,0.996067,0.732928,0.656821
0.669333,0.995988,0.732855,0.656755
0.669266,0.99591,0.732782,0.656689
0.6692,0.995831,0.732708,0.656624
0.669133,0.995753,0.732635,0.656558
0.669066,0.995674,0.732562,0.656492
0.668999,0.995596,0.732489,0.656427
