energy,productivity,fun,hunger
0.690961,0.502049,0.822546,0.765283
0.690892,0.501971,0.822464,0.765206
0.690478,0.501892,0.822381,0.765129
0.690064,0.501813,0.822299,0.765053
0.68965,0.501734,0.822217,0.764976
0.689236,0.501656,0.822135,0.7649
0.688822,0.501577,0.822052,0.764823
0.688409,0.501498,0.82197,0.764747
0.687996,0.501419,0.821888,0.764671
0.687583,0.501341,0.821806,0.764594
0.687171,0.501262,0.821724,0.764518
0.686759,0.501183,0.821641,0.764441
0.686346,0.501105,0.821559,0.764365
0.685935,0.501026,0.821477,0.764288
0.685523,0.500947,0.821395,0.764212
0.685112,0.500869,0.821313,0.764135
0.684701,0.50079,0.821231,0.764059
0.68429,0.500711,0.821149,0.763983
0.68388,0.500633,0.821067,0.763906
0.683469,0.500554,0.820984,0.76383
0.683059,0.500476,0.820902,0.763753
0.682649,0.500397,0.82082,0.763677
0.68224,0.500318,0.820738,0.763601
0.681831,0.50024,0.820656,0.763524
0.681421,0.500161,0.820574,0.763448
0.681013,0.500083,0.820492,0.763372
0.680604,0.500004,0.82041,0.763295
0.680196,0.499926,0.820328,0.763219
0.679788,0.499847,0.820246,0.763143
0.67938,0.499769,0.820164,0.763066
0.678972,0.49969,0.820082,0.76299
0.678565,0.499612,0.82,0.762914
0.678158,0.499534,0.819918,0.762837
0.677751,0.499455,0.819836,0.762761
0.677344,0.499377,0.819754,0.762685
0.676938,0.499298,0.819672,0.762609
0.676532,0.49922,0.81959,0.762532
0.676126,0.499142,0.819508,0.762456
0.67572,0.499063,0.819426,0.76238
0.675315,0.498985,0.819344,0.762304
0.67491,0.498906,0.819262,0.762227
0.674505,0.498828,0.81918,0.762151
0.6741,0.49875,0.819098,0.762075
0.673696,0.498672,0.819016,0.761999
0.673292,0.498593,0.818934,0.761923
0.672888,0.498515,0.818853,0.761846
0.672484,0.498437,0.818771,0.76177
0.67208,0.498358,0.818689,0.761694
0.671677,0.49828,0.818607,0.761618
0.671274,0.498202,0.818525,0.761542
0.670872,0.498124,0.818443,0.761465
0.670469,0.498046,0.818361,0.761389
0.670067,0.497967,0.818279,0.761313
0.669665,0.497889,0.818198,0.761237
0.669263,0.497811,0.818116,0.761161
0.668861,0.497733,0.818034,0.761085
0.66846,0.497655,0.817952,0.761009
0.668059,0.497577,0.81787,0.760933
0.667658,0.497499,0.817789,0.760857
0.667258,0.49742,0.817707,0.76078
0.666857,0.497342,0.817625,0.760704
0.666457,0.497264,0.817543,0.760628
0.666058,0.497186,0.817462,0.760552
0.665325,0.497605,0.815745,0.760476
0.664593,0.498025,0.814032,0.7604
0.663862,0.498444,0.812323,0.760324
0.663132,0.498865,0.810617,0.760248
0.662403,0.499285,0.808915,0.760172
0.661674,0.499706,0.807216,0.760096
0.660946,0.500127,0.805521,0.76002
0.660219,0.500549,0.80383,0.759944
0.659493,0.50097,0.802142,0.759868
0.658768,0.501393,0.800458,0.759792
0.658043,0.501815,0.798777,0.759716
0.657319,0.502238,0.7971,0.75964
0.656596,0.502662,0.795426,0.759564
0.655874,0.503085,0.793756,0.759488
0.655153,0.503509,0.792089,0.759412
0.654432,0.503934,0.790426,0.759336
0.653712,0.504358,0.788766,0.75926
0.652993,0.504784,0.78711,0.759184
0.652275,0.505209,0.785457,0.759108
0.651558,0.505635,0.783808,0.759033
0.650841,0.506061,0.782162,0.758957
0.650125,0.506488,0.78052,0.758881
0.64941,0.506914,0.778881,0.758805
0.648696,0.507342,0.777245,0.758729
0.647982,0.507769,0.775613,0.758653
0.64727,0.508197,0.773984,0.758577
0.646558,0.508626,0.772359,0.758501
0.645847,0.509054,0.770737,0.758426
0.645136,0.509483,0.769119,0.75835
0.644427,0.509913,0.767504,0.758274
0.643718,0.510343,0.765892,0.758198
0.64301,0.510773,0.764284,0.758122
0.642303,0.511203,0.762679,0.758046
0.641596,0.511634,0.761078,0.757971
0.64089,0.512065,0.75948,0.757895
0.640185,0.512497,0.757885,0.757819
0.639481,0.512929,0.756294,0.757743
0.638778,0.513361,0.754706,0.757667
0.638075,0.513794,0.753121,0.757592
0.637374,0.514227,0.751539,0.757516
0.636672,0.51466,0.749961,0.75744
0.635972,0.515094,0.748387,0.757364
