energy,productivity,fun,hunger
0.766231,0.863998,0.602329,0.542567
0.766154,0.863887,0.620336,0.542513
0.765694,0.863777,0.638883,0.542459
0.765235,0.863666,0.657983,0.542404
0.764776,0.863555,0.677655,0.54235
0.764317,0.863444,0.697915,0.542296
0.763859,0.863333,0.71878,0.542242
0.7634,0.863223,0.74027,0.542188
0.762942,0.863112,0.740196,0.542133
0.762485,0.863001,0.740122,0.542079
0.762027,0.86289,0.740048,0.542025
0.76157,0.86278,0.739974,0.541971
0.761113,0.862669,0.7399,0.541917
0.760656,0.862558,0.739826,0.541862
0.7602,0.862448,0.739752,0.541808
0.759744,0.862337,0.739678,0.541754
0.759288,0.862226,0.739604,0.5417
0.758833,0.862116,0.73953,0.541646
0.758377,0.862005,0.739456,0.541591
0.757922,0.861894,0.739382,0.541537
0.757468,0.861784,0.739308,0.541483
0.757013,0.861673,0.739234,0.541429
0.756559,0.861563,0.73916,0.541375
0.756105,0.861452,0.739086,0.541321
0.755652,0.861342,0.739012,0.541267
0.755198,0.861231,0.738938,0.541212
0.754745,0.861121,0.738865,0.541158
0.754292,0.86101,0.738791,0.541104
0.75384,0.8609,0.738717,0.54105
0.753388,0.860789,0.738643,0.540996
0.752936,0.860679,0.738569,0.540942
0.752484,0.860568,0.738495,0.540888
0.752032,0.860458,0.738421,0.540834
0.751581,0.860348,0.738348,0.54078
0.75113,0.860237,0.738274,0.540726
0.75068,0.860127,0.7382,0.540671
0.750229,0.860016,0.738126,0.540617
0.749779,0.859906,0.738052,0.540563
0.749329,0.859796,0.737978,0.540509
0.74888,0.859685,0.737905,0.540455
0.74843,0.859575,0.737831,0.540401
0.747981,0.859465,0.737757,0.540347
0.747533,0.859355,0.737683,0.540293
0.747084,0.859244,0.737609,0.540239
0.746636,0.859134,0.737536,0.540185
0.746188,0.859024,0.737462,0.540131
0.74574,0.858914,0.737388,0.540077
0.745293,0.858803,0.737314,0.540023
0.744846,0.858693,0.737241,0.539969
0.744399,0.858583,0.737167,0.539915
0.743952,0.858473,0.737093,0.539861
0.743506,0.858363,0.73702,0.539807
0.74306,0.858253,0.736946,0.539753
0.742614,0.858143,0.736872,0.539699
0.742169,0.858032,0.736799,0.539645
0.741723,0.857922,0.736725,0.539591
0.741278,0.857812,0.736651,0.539537
0.740834,0.857702,0.736578,0.539483
0.740389,0.857592,0.736504,0.539429
0.739945,0.857482,0.73643,0.539375
0.739501,0.857372,0.736357,0.539321
0.739057,0.857262,0.736283,0.539268
0.738614,0.857152,0.736209,0.539214
0.738171,0.857042,0.736136,0.53916
0.737728,0.856932,0.736062,0.539106
0.737285,0.856822,0.735988,0.539052
0.736843,0.856712,0.735915,0.538998
0.736401,0.856602,0.735841,0.538944
0.735959,0.856493,0.735768,0.53889
0.735518,0.856383,0.735694,0.538836
0.735076,0.856273,0.735621,0.538782
0.734635,0.856163,0.735547,0.538728
0.734562,0.856053,0.735473,0.538675
0.734488,0.855943,0.7354,0.538621
0.734415,0.855833,0.735326,0.538567
0.734342,0.855724,0.735253,0.538513
0.734268,0.855614,0.735179,0.538459
0.734195,0.855504,0.735106,0.538405
0.734121,0.855394,0.735032,0.538351
0.734048,0.855284,0.734959,0.538298
0.733974,0.855175,0.734885,0.538244
0.733901,0.855065,0.734812,0.53819
0.733828,0.854955,0.734738,0.538136
0.733754,0.854846,0.734665,0.538082
0.733681,0.854736,0.734591,0.538029
0.733608,0.854626,0.734518,0.537975
0.733534,0.854517,0.734444,0.537921
