energy,productivity,fun,hunger
0.828294,0.963816,0.994287,0.690041
0.828212,0.963666,0.994187,0.689972
0.828129,0.963516,0.994088,0.689903
0.828046,0.963366,0.993988,0.689834
0.827963,0.963216,0.993889,0.689765
0.82788,0.963066,0.99379,0.689696
0.827798,0.962916,0.99369,0.689627
0.827715,0.962766,0.993591,0.689558
0.827632,0.962616,0.993492,0.689489
0.827549,0.962466,0.993392,0.68942
0.827466,0.962316,0.993293,0.689351
0.827384,0.962166,0.993194,0.689282
0.827301,0.962017,0.993094,0.689213
0.827218,0.961867,0.992995,0.689144
0.827136,0.961717,0.992896,0.689075
0.827053,0.961567,0.992796,0.689007
0.82697,0.961417,0.992697,0.688938
0.826887,0.961268,0.992598,0.688869
0.826805,0.961118,0.992498,0.6888
0.826722,0.960968,0.992399,0.688731
0.826639,0.960819,0.9923,0.688662
0.826557,0.960669,0.992201,0.688593
0.826474,0.96052,0.992102,0.688524
0.826391,0.96037,0.992002,0.688456
0.826309,0.96022,0.991903,0.688387
0.826226,0.960071,0.991804,0.688318
0.826144,0.959921,0.991705,0.688249
0.826061,0.959772,0.991606,0.68818
0.825978,0.959622,0.991506,0.688111
0.825896,0.959473,0.991407,0.688043
0.825813,0.959324,0.991308,0.687974
0.825731,0.959174,0.991209,0.687905
0.825648,0.959025,0.99111,0.687836
0.825565,0.958875,0.991011,0.687767
0.825483,0.958726,0.990912,0.687699
0.8254,0.958577,0.990813,0.68763
0.825318,0.958428,0.990714,0.687561
0.825235,0.958278,0.990614,0.687492
0.825153,0.958129,0.990515,0.687424
0.82507,0.95798,0.990416,0.687355
0.824988,0.957831,0.990317,0.687286
0.824905,0.957682,0.990218,0.687217
0.824823,0.957532,0.990119,0.687149
0.82474,0.957383,0.99002,0.68708
0.824658,0.957234,0.989921,0.687011
0.824575,0.957085,0.989822,0.686943
0.824493,0.956936,0.989723,0.686874
0.82441,0.956787,0.989624,0.686805
0.824328,0.956638,0.989525,0.686736
0.824246,0.956489,0.989426,0.686668
0.824163,0.95634,0.989327,0.686599
0.824081,0.956191,0.989228,0.68653
0.823998,0.956042,0.98913,0.686462
0.823916,0.955893,0.989031,0.686393
0.823833,0.955745,0.988932,0.686325
0.823751,0.955596,0.988833,0.686256
0.823669,0.955447,0.988734,0.686187
0.823586,0.955298,0.988635,0.686119
0.823504,0.955149,0.988536,0.68605
0.823422,0.955001,0.988437,0.685981
0.823339,0.954852,0.988339,0.685913
0.823257,0.954703,0.98824,0.685844
0.823175,0.954555,0.988141,0.685776
0.823092,0.954406,0.988042,0.685707
0.82301,0.954257,0.987943,0.685639
0.822928,0.954109,0.987844,0.68557
0.822845,0.95396,0.987746,0.685501
0.822763,0.953811,0.987647,0.685433
0.822681,0.953663,0.987548,0.685364
0.822599,0.953514,0.987449,0.685296
0.822516,0.953366,0.987351,0.685227
0.822434,0.953218,0.987252,0.685159
0.822352,0.953069,0.987153,0.68509
0.82227,0.952921,0.987054,0.685022
0.822187,0.952772,0.986956,0.684953
0.822105,0.952624,0.986857,0.684885
0.822023,0.952476,0.986758,0.684816
0.821941,0.952327,0.98666,0.684748
0.821859,0.952179,0.986561,0.684679
0.821776,0.952031,0.986462,0.684611
0.821694,0.951882,0.986364,0.684542
0.821612,0.951734,0.986265,0.684474
0.82153,0.951586,0.986166,0.684405
0.821448,0.951438,0.986068,0.684337
0.821366,0.95129,0.985969,0.684269
0.821283,0.951141,0.985871,0.6842
0.821201,0.950993,0.985772,0.684132
0.821119,0.950845,0.985673,0.684063
0.821037,0.950697,0.985575,0.683995
0.820955,0.950549,0.985476,0.683926
0.820873,0.950401,0.985378,0.683858
0.820791,0.950253,0.985279,0.68379
0.820709,0.950105,0.985181,0.683721
0.820627,0.949957,0.985082,0.683653
0.820545,0.949809,0.984984,0.683585
0.820462,0.949661,0.984885,0.683516
0.82038,0.949513,0.984787,0.683448
0.820298,0.949366,0.984688,0.68338
0.820216,0.949218,0.98459,0.683311
0.820134,0.94907,0.984491,0.683243
0.820052,0.948922,0.984393,0.683175
0.81997,0.948774,0.984294,0.683106
0.819888,0.948627,0.984196,0.683038
0.819806,0.948479,0.984098,0.68297
0.819724,0.948331,0.983999,0.682901
0.819642,0.948183,0.983901,0.682833
0.81956,0.948036,0.983802,0.682765
0.819478,0.947888,0.983704,0.682696
0.819397,0.947741,0.983606,0.682628
0.819315,0.947593,0.983507,0.68256
0.819233,0.947445,0.983409,0.682492
0.819151,0.947298,0.983311,0.682423
0.819069,0.94715,0.983212,0.682355
0.818987,0.947003,0.983114,0.682287
0.818905,0.946855,0.983016,0.682219
0.818823,0.946708,0.982917,0.68215
0.818741,0.94656,0.982819,0.682082
0.818659,0.946413,0.982721,0.682014
0.818578,0.946266,0.982622,0.681946
0.818496,0.946118,0.982524,0.681878
0.818414,0.945971,0.982426,0.681809
0.818332,0.945824,0.982328,0.681741
0.81825,0.945676,0.982229,0.681673
0.818168,0.945529,0.982131,0.681605
0.818086,0.945382,0.982033,0.681537
0.818005,0.945235,0.981935,0.681469
0.817923,0.945087,0.981837,0.6814
0.817841,0.94494,0.981738,0.681332
0.817759,0.944793,0.98164,0.681264
0.817678,0.944646,0.981542,0.681196
0.817596,0.944499,0.981444,0.681128
0.817514,0.944352,0.981346,0.68106
0.817432,0.944205,0.981248,0.680992
0.81735,0.944058,0.98115,0.680924
0.817269,0.943911,0.981051,0.680856
0.817187,0.943764,0.980953,0.680787
0.817105,0.943617,0.980855,0.680719
0.817024,0.94347,0.980757,0.680651
0.816942,0.943323,0.980659,0.680583
0.81686,0.943176,0.980561,0.680515
0.816779,0.943029,0.980463,0.680447
0.816697,0.942882,0.980365,0.680379
0.816615,0.942735,0.980267,0.680311
0.816534,0.942589,0.980169,0.680243
0.816452,0.942442,0.980071,0.680175
0.81637,0.942295,0.979973,0.680107
0.816289,0.942148,0.979875,0.680039
0.816207,0.942002,0.979777,0.679971
0.816125,0.941855,0.979679,0.679903
0.816044,0.941708,0.979581,0.679835
0.815962,0.941562,0.979483,0.679767
0.815881,0.941415,0.979385,0.679699
0.815799,0.941268,0.979287,0.679631
0.815717,0.941122,0.979189,0.679563
0.815636,0.940975,0.979091,0.679495
0.815554,0.940829,0.978993,0.679427
0.815473,0.940682,0.978895,0.679359
0.815391,0.940536,0.978798,0.679291
0.81531,0.940389,0.9787,0.679223
0.815228,0.940243,0.978602,0.679155
0.815147,0.940096,0.978504,0.679088
0.815065,0.93995,0.978406,0.67902
0.814983,0.939804,0.978308,0.678952
0.814902,0.939657,0.97821,0.678884
0.814821,0.939511,0.978113,0.678816
0.814739,0.939365,0.978015,0.678748
0.814658,0.939218,0.977917,0.67868
0.814576,0.939072,0.977819,0.678612
0.814495,0.938926,0.977721,0.678544
0.814413,0.93878,0.977624,0.678477
0.814332,0.938633,0.977526,0.678409
0.81425,0.938487,0.977428,0.678341
0.814169,0.938341,0.97733,0.678273
0.814087,0.938195,0.977233,0.678205
0.814006,0.938049,0.977135,0.678137
0.813925,0.937903,0.977037,0.67807
0.813843,0.937757,0.976939,0.678002
0.813762,0.937611,0.976842,0.677934
0.81368,0.937465,0.976744,0.677866
0.813599,0.937319,0.976646,0.677798
0.813518,0.937173,0.976549,0.677731
0.813436,0.937027,0.976451,0.677663
0.813355,0.936881,0.976353,0.677595
0.813274,0.936735,0.976256,0.677527
0.813192,0.936589,0.976158,0.67746
0.813111,0.936443,0.976061,0.677392
0.81303,0.936297,0.975963,0.677324
0.812948,0.936152,0.975865,0.677256
0.812867,0.936006,0.975768,0.677189
0.812786,0.93586,0.97567,0.677121
0.812705,0.935714,0.975573,0.677053
0.812623,0.935569,0.975475,0.676986
0.812542,0.935423,0.975378,0.676918
0.812461,0.935277,0.97528,0.67685
0.81238,0.935132,0.975182,0.676782
0.812298,0.934986,0.975085,0.676715
0.812217,0.93484,0.974987,0.676647
0.812136,0.934695,0.97489,0.676579
0.812055,0.934549,0.974792,0.676512
0.811973,0.934404,0.974695,0.676444
0.811892,0.934258,0.974598,0.676376
0.811811,0.934113,0.9745,0.676309
0.81173,0.933967,0.974403,0.676241
0.811649,0.933822,0.974305,0.676174
0.811568,0.933676,0.974208,0.676106
0.811486,0.933531,0.97411,0.676038
