energy,productivity,fun,hunger
0.695297,0.764468,0.776238,0.574776
0.695228,0.764373,0.799445,0.574719
0.694811,0.764278,0.799365,0.574661
0.694394,0.764182,0.799285,0.574604
0.693977,0.764087,0.799205,0.574546
0.693561,0.763992,0.799125,0.574489
0.693145,0.763897,0.799045,0.574431
0.692729,0.763802,0.798965,0.574374
0.692313,0.763707,0.798885,0.574316
0.691898,0.763612,0.798806,0.574259
0.691483,0.763517,0.798726,0.574202
0.691068,0.763422,0.798646,0.574144
0.690654,0.763327,0.798566,0.574087
0.690239,0.763232,0.798486,0.574029
0.689825,0.763137,0.798406,0.573972
0.689411,0.763042,0.798326,0.573915
0.688998,0.762947,0.798247,0.573857
0.688584,0.762852,0.798167,0.5738
0.688171,0.762757,0.798087,0.573742
0.687758,0.762662,0.798007,0.573685
0.687346,0.762567,0.797927,0.573628
0.686933,0.762472,0.797848,0.57357
0.686521,0.762377,0.797768,0.573513
0.686109,0.762282,0.797688,0.573456
0.685698,0.762187,0.797608,0.573398
0.685286,0.762092,0.797528,0.573341
0.684875,0.761997,0.797449,0.573284
0.684464,0.761902,0.797369,0.573226
0.684054,0.761808,0.797289,0.573169
0.683643,0.761713,0.797209,0.573112
0.683233,0.761618,0.79713,0.573054
0.682823,0.761523,0.79705,0.572997
0.682413,0.761428,0.79697,0.57294
0.682004,0.761333,0.796891,0.572882
0.681595,0.761239,0.796811,0.572825
0.681186,0.761144,0.796731,0.572768
0.680777,0.761049,0.796652,0.572711
0.680369,0.760954,0.796572,0.572653
0.679961,0.76086,0.796492,0.572596
0.679553,0.760765,0.796413,0.572539
0.679145,0.76067,0.796333,0.572481
0.678738,0.760576,0.796253,0.572424
0.67833,0.760481,0.796174,0.572367
0.678263,0.760386,0.796094,0.57231
0.678195,0.760291,0.819895,0.572253
0.677788,0.760197,0.819813,0.572195
0.677381,0.760102,0.819731,0.572138
0.676975,0.760008,0.819649,0.572081
0.676569,0.759913,0.819567,0.572024
0.676163,0.759818,0.819485,0.571966
0.675757,0.759724,0.819403,0.571909
0.675352,0.759629,0.819321,0.571852
0.674946,0.759535,0.819239,0.571795
0.674542,0.75944,0.819157,0.571738
